policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.13815543  0.06337571 -0.0193414  ...,  0.38951491 -0.003      -0.069     ]","[ -1.41227963e-01   2.32060799e-01  -6.13762351e-02 ...,  -4.52176943e-01
  -2.31264940e-11  -8.29999999e-02]","[-0.0875178   0.1519696  -0.05699282 ...,  0.41487687 -0.0015     -0.0905    ]","[-0.07749667  0.20675691  0.14349169 ...,  0.39356084 -0.00899998 -0.077     ]","[ 0.15492501 -0.19133804 -0.1954544  ..., -0.30517966  0.007      -0.087     ]"
"[ 0.13865541  0.06387571 -0.0198414  ...,  0.39101491 -0.0015     -0.0685    ]","[-0.13822796  0.2340608  -0.06337623 ..., -0.45417694 -0.001      -0.081     ]","[-0.0830178   0.1564696  -0.06149282 ...,  0.41437687 -0.006      -0.095     ]","[-0.07749667  0.20675691  0.14349169 ...,  0.39356084 -0.00899998 -0.078     ]","[ 0.15342501 -0.19083804 -0.1929544  ..., -0.30667966  0.0085     -0.0895    ]"
"[ 0.13765541  0.06287571 -0.0188414  ...,  0.38901491 -0.0005     -0.0705    ]","[-0.13672796  0.2355608  -0.06487623 ..., -0.45267694 -0.0015     -0.0805    ]","[-0.0820178   0.1574696  -0.06249282 ...,  0.41337687 -0.007      -0.096     ]","[-0.07949661  0.20475692  0.14549169 ...,  0.39856084 -0.00399998 -0.081     ]","[ 0.15692501 -0.19433804 -0.1964544  ..., -0.31017966  0.005      -0.092     ]"
"[  1.37155417e-01   6.23757130e-02  -1.83413974e-02 ...,   3.88514908e-01
   7.21179508e-10  -7.09999999e-02]","[ -1.38227963e-01   2.34060799e-01  -6.33762345e-02 ...,  -4.54176943e-01
   2.01828268e-12  -8.20000001e-02]","[-0.08701779  0.1524696  -0.05749282 ...,  0.41837687 -0.002      -0.101     ]","[-0.07899661  0.20525692  0.14499169 ...,  0.39806084 -0.00449998 -0.0815    ]","[ 0.15792501 -0.19533804 -0.1974544  ..., -0.31217966  0.003      -0.094     ]"
"[ 0.14015542  0.06537571 -0.0213414  ...,  0.39051491 -0.003      -0.068     ]","[-0.14222796  0.2300608  -0.05937623 ..., -0.45517694  0.004      -0.086     ]","[-0.08751779  0.1519696  -0.05699282 ...,  0.41887687 -0.0015     -0.1015    ]","[-0.08049661  0.20375692  0.14649169 ...,  0.39956084 -0.00399998 -0.083     ]","[  1.53925012e-01  -1.91338037e-01  -1.93454399e-01 ...,  -3.15179664e-01
   6.45107553e-10  -9.80000001e-02]"
"[ 0.14165542  0.06787571 -0.0238414  ...,  0.39101491 -0.0055     -0.0685    ]","[-0.14022796  0.2320608  -0.06137623 ..., -0.45717694  0.005      -0.088     ]","[-0.08951779  0.1499696  -0.05499282 ...,  0.41687688 -0.0035     -0.1035    ]","[-0.08299661  0.20125692  0.14899169 ...,  0.39906084 -0.00549998 -0.0855    ]","[ 0.15242501 -0.18983804 -0.1919544  ..., -0.31667966 -0.0015     -0.0995    ]"
"[ 0.14115542  0.06737571 -0.0233414  ...,  0.39151491 -0.006      -0.07      ]","[-0.13672796  0.2355608  -0.06487623 ..., -0.45967694  0.0075     -0.0905    ]","[-0.09201779  0.1474696  -0.05249282 ...,  0.41937688 -0.001      -0.1       ]","[-0.08349661  0.20075692  0.14949169 ...,  0.39956084 -0.00699998 -0.087     ]","[  1.51925012e-01  -1.89338037e-01  -1.91454400e-01 ...,  -3.16179664e-01
   6.35503721e-10  -1.01000000e-01]"
"[ 0.13815542  0.06437571 -0.0203414  ...,  0.39051491 -0.008      -0.073     ]","[-0.13622796  0.2360608  -0.06537623 ..., -0.46117694  0.008      -0.092     ]","[-0.09151779  0.1479696  -0.05299282 ...,  0.41887688 -0.0015     -0.1005    ]","[-0.08049661  0.20375692  0.14649169 ...,  0.39656084 -0.00499998 -0.087     ]","[ 0.15142501 -0.18883804 -0.1909544  ..., -0.31667966  0.0015     -0.1025    ]"
"[ 0.13565542  0.06187571 -0.0178414  ...,  0.38801491 -0.0085     -0.0745    ]","[-0.13572796  0.2365608  -0.06587623 ..., -0.46067694  0.0065     -0.0925    ]","[-0.0900178   0.1494696  -0.05449282 ...,  0.41337688  0.001      -0.097     ]","[-0.07799661  0.20625692  0.14399169 ...,  0.39406084 -0.00449998 -0.0865    ]","[ 0.15092501 -0.18833804 -0.1904544  ..., -0.31817966  0.001      -0.101     ]"
"[ 0.13915542  0.06537571 -0.0213414  ...,  0.39151491 -0.005      -0.077     ]","[-0.13522796  0.2370608  -0.06637623 ..., -0.45917694  0.005      -0.094     ]","[ -9.10177954e-02   1.48469596e-01  -5.34928241e-02 ...,   4.14376876e-01
  -2.09221019e-10  -9.80000003e-02]","[-0.07799661  0.20625692  0.14399169 ...,  0.39606084 -0.00349998 -0.0855    ]","[  1.53925012e-01  -1.91338037e-01  -1.93454400e-01 ...,  -3.19179664e-01
   1.34684801e-09  -1.04000000e-01]"
"[ 0.14115542  0.06737571 -0.0233414  ...,  0.39251491 -0.003      -0.078     ]","[-0.13422796  0.2380608  -0.06737623 ..., -0.45817694  0.006      -0.095     ]","[-0.0925178   0.1469696  -0.05199282 ...,  0.41487688 -0.0025     -0.0995    ]","[-0.07949661  0.20475692  0.14549169 ...,  0.39756084 -0.00499998 -0.087     ]","[ 0.15642501 -0.19383804 -0.1959544  ..., -0.31767966 -0.0015     -0.1035    ]"
"[ 0.13815547  0.06637571 -0.0223414  ...,  0.38851491 -0.004      -0.076     ]","[-0.13472796  0.2385608  -0.06787623 ..., -0.45767694  0.0065     -0.0955    ]","[-0.0940178   0.1454696  -0.05049282 ...,  0.41437688 -0.004      -0.101     ]","[-0.08349661  0.20075692  0.14949169 ...,  0.40156084 -0.00899998 -0.091     ]","[ 0.15292501 -0.19033804 -0.1924544  ..., -0.32117966 -0.001      -0.105     ]"
"[ 0.13665547  0.06487571 -0.0208414  ...,  0.38801491 -0.0055     -0.0745    ]","[-0.14022796  0.2330608  -0.06237623 ..., -0.46217694  0.001      -0.095     ]","[-0.0950178   0.1444696  -0.04949282 ...,  0.41437688 -0.005      -0.101     ]","[-0.08149661  0.20275692  0.14749169 ...,  0.39956084 -0.00799998 -0.093     ]","[ 0.15092501 -0.18833804 -0.1904544  ..., -0.32217966  0.001      -0.106     ]"
"[ 0.13565547  0.06387571 -0.0198414  ...,  0.38801491 -0.0055     -0.0755    ]","[-0.13922796  0.2340608  -0.06337623 ..., -0.46117694  0.002      -0.094     ]","[ -9.00177953e-02   1.49469597e-01  -5.44928243e-02 ...,   4.14376876e-01
  -2.22981938e-10  -1.03000000e-01]","[-0.07799661  0.20625692  0.14399169 ...,  0.39606084 -0.00449998 -0.0955    ]","[ 0.150425   -0.18783804 -0.1889544  ..., -0.32367966  0.0045     -0.1085    ]"
"[ 0.13215547  0.06037571 -0.0163414  ...,  0.39151491 -0.004      -0.079     ]","[-0.13872796  0.2345608  -0.06387623 ..., -0.46167694  0.0015     -0.0935    ]","[-0.0895178   0.1499696  -0.05499282 ...,  0.41387688  0.0005     -0.1035    ]","[-0.07699661  0.20725692  0.14299169 ...,  0.39506084 -0.00449998 -0.0945    ]","[ 0.148925   -0.18633804 -0.1874544  ..., -0.32517966  0.003      -0.11      ]"
"[ 0.13015547  0.05937571 -0.0143414  ...,  0.39351491 -0.004      -0.081     ]","[-0.13422796  0.2390608  -0.06937623 ..., -0.45917694  0.003      -0.09      ]","[-0.0905178   0.1489696  -0.05399282 ...,  0.41187688 -0.0025     -0.1005    ]","[-0.07849661  0.20575692  0.14449169 ...,  0.39656084 -0.00499998 -0.096     ]","[ 0.148425   -0.18583804 -0.1869544  ..., -0.32567966  0.0035     -0.1105    ]"
"[ 0.12815547  0.05737571 -0.0123414  ...,  0.38951491 -0.008      -0.085     ]","[-0.13322796  0.2400608  -0.07037623 ..., -0.45817694  0.004      -0.091     ]","[-0.0925178   0.1469696  -0.05199282 ...,  0.40987688 -0.0005     -0.1025    ]","[-0.08249661  0.20175692  0.14849169 ...,  0.39856084 -0.00299998 -0.097     ]","[ 0.153925   -0.19133804 -0.1924544  ..., -0.32317966 -0.001      -0.112     ]"
"[ 0.12765547  0.05687571 -0.0118414  ...,  0.38801491 -0.0085     -0.0865    ]","[-0.13172796  0.2415608  -0.07087619 ..., -0.45567694  0.0045     -0.0925    ]","[ -9.40177955e-02   1.45469598e-01  -5.04928238e-02 ...,   4.10376877e-01
  -3.44454228e-10  -1.04000000e-01]","[-0.08249661  0.20175692  0.14849169 ...,  0.39756084 -0.00099998 -0.095     ]","[  1.52925004e-01  -1.90338037e-01  -1.91454404e-01 ...,  -3.22179664e-01
   1.43582401e-09  -1.10999999e-01]"
"[ 0.13115547  0.06037571 -0.0153414  ...,  0.38551491 -0.004      -0.091     ]","[-0.13122796  0.2420608  -0.07037619 ..., -0.45717694  0.005      -0.094     ]","[-0.0960178   0.1434696  -0.04849282 ...,  0.41137688  0.003      -0.107     ]","[ -8.34966083e-02   2.00756916e-01   1.49491686e-01 ...,   3.98560843e-01
   1.85814392e-08  -9.39999998e-02]","[ 0.152425   -0.18983802 -0.1909544  ..., -0.31867966 -0.0015     -0.1085    ]"
"[ 0.13215547  0.06137571 -0.0163414  ...,  0.38651491 -0.003      -0.092     ]","[-0.13022796  0.2430608  -0.07137619 ..., -0.45617694  0.004      -0.093     ]","[-0.0940178   0.1454696  -0.05049282 ...,  0.41337688  0.001      -0.105     ]","[-0.08399661  0.20025692  0.14999169 ...,  0.39906084  0.00050002 -0.0935    ]","[ 0.153925   -0.19133802 -0.1924544  ..., -0.31617966 -0.002      -0.11      ]"
"[ 0.13065547  0.05987571 -0.0148414  ...,  0.38901491 -0.0005     -0.0935    ]","[-0.13022797  0.2430608  -0.07237618 ..., -0.45517694  0.003      -0.092     ]","[-0.0905178   0.1489696  -0.05399282 ...,  0.41487688 -0.0025     -0.1045    ]","[-0.08499661  0.19925692  0.15099169 ...,  0.39906084 -0.00049998 -0.0955    ]","[ 0.152925   -0.19033802 -0.1914544  ..., -0.31717966 -0.003      -0.111     ]"
"[ 0.12865547  0.05787571 -0.0128414  ...,  0.39001491  0.0005     -0.0955    ]","[-0.12872797  0.2445608  -0.07087619 ..., -0.45667694  0.0015     -0.0905    ]","[-0.0930178   0.1464696  -0.05149282 ...,  0.41237688 -0.002      -0.107     ]","[ -8.54966079e-02   1.98756916e-01   1.51491686e-01 ...,   3.99560843e-01
   1.84586812e-08  -9.39999998e-02]","[ 0.148425   -0.18583802 -0.1869544  ..., -0.32167966 -0.0035     -0.1115    ]"
"[ 0.12915547  0.05837571 -0.0133414  ...,  0.38951491  0.002      -0.095     ]","[-0.12822797  0.2450608  -0.06937619 ..., -0.45717694  0.002      -0.092     ]","[-0.0940178   0.1454696  -0.05049282 ...,  0.41337688 -0.001      -0.108     ]","[-0.08399663  0.20025691  0.14999169 ...,  0.39806084  0.00050002 -0.0945    ]","[ 0.146925   -0.18433802 -0.1854544  ..., -0.32217966 -0.002      -0.11      ]"
"[ 0.12965547  0.05887571 -0.0138414  ...,  0.38901491  0.0025     -0.0955    ]","[-0.13222797  0.2410608  -0.07237619 ..., -0.46017694 -0.002      -0.091     ]","[-0.09751779  0.14096961 -0.04799282 ...,  0.41787688  0.0025     -0.1125    ]","[-0.08249663  0.20175691  0.14849169 ...,  0.39656084  0.00100002 -0.093     ]","[ 0.147425   -0.18483802 -0.1859544  ..., -0.32267966 -0.0015     -0.1095    ]"
"[ 0.1316554   0.05887577 -0.01584137 ...,  0.38801491  0.0005     -0.0935    ]","[-0.13372797  0.2395608  -0.07387619 ..., -0.45967694 -0.0035     -0.0915    ]","[-0.0960178   0.14246961 -0.04949282 ...,  0.41937688  0.001      -0.114     ]","[-0.08349663  0.20075691  0.14949169 ...,  0.39756084  0.00300002 -0.095     ]","[ 0.152925   -0.19033802 -0.1914544  ..., -0.31717966  0.002      -0.113     ]"
"[ 0.1311554   0.05937577 -0.01534137 ...,  0.39151491 -0.001      -0.09      ]","[-0.12922797  0.2440608  -0.06937619 ..., -0.45717694 -0.005      -0.096     ]","[-0.09651779  0.14196961 -0.04899282 ...,  0.41987688 -0.0005     -0.1145    ]","[-0.08349663  0.20075691  0.14949169 ...,  0.39856084  0.00300002 -0.096     ]","[ 0.151925   -0.18933802 -0.1904544  ..., -0.31617966  0.003      -0.112     ]"
"[ 0.13215539  0.06037577 -0.01634137 ...,  0.39151491 -0.002      -0.09      ]","[-0.12822797  0.2450608  -0.06837619 ..., -0.45817694 -0.006      -0.097     ]","[-0.09801779  0.14046961 -0.04749282 ...,  0.42137688 -0.001      -0.116     ]","[-0.08399663  0.20025691  0.14999169 ...,  0.39706084  0.00350002 -0.0945    ]","[ 0.151925   -0.18933802 -0.1904544  ..., -0.31617966  0.003      -0.111     ]"
"[ 0.13215539  0.06037577 -0.01634137 ...,  0.38651491 -0.006      -0.086     ]","[-0.12672797  0.2465608  -0.06687619 ..., -0.45767694 -0.0045     -0.0965    ]","[-0.09901779  0.13946961 -0.04649282 ...,  0.42337688 -0.003      -0.118     ]","[-0.08349663  0.20075691  0.14949169 ...,  0.39656084  0.00100002 -0.092     ]","[ 0.15042501 -0.18983802 -0.1889544  ..., -0.31467966  0.0045     -0.1125    ]"
"[ 0.13165539  0.05987577 -0.01584137 ...,  0.38601491 -0.0055     -0.0865    ]","[-0.12722797  0.2460608  -0.06737619 ..., -0.45717694 -0.006      -0.098     ]","[-0.09851779  0.13996961 -0.04699282 ...,  0.42487688 -0.0015     -0.1165    ]","[-0.08399663  0.20025691  0.14999169 ...,  0.39606084  0.00050002 -0.0935    ]","[ 0.14692501 -0.18633802 -0.1854544  ..., -0.31517966  0.001      -0.116     ]"
"[ 0.13215539  0.06037577 -0.01634137 ...,  0.38651491 -0.006      -0.086     ]","[-0.12922797  0.2440608  -0.06937619 ..., -0.45917694 -0.007      -0.1       ]","[ -1.00017795e-01   1.38469612e-01  -4.54928233e-02 ...,   4.26376876e-01
   4.24839250e-10  -1.16000000e-01]","[-0.08299663  0.20125691  0.14899169 ...,  0.39406084  0.00150002 -0.0935    ]","[  1.45925006e-01  -1.85338018e-01  -1.84454401e-01 ...,  -3.16179664e-01
   1.28389179e-09  -1.16999999e-01]"
"[ 0.13165539  0.05987577 -0.01584137 ...,  0.38801491 -0.0045     -0.0855    ]","[-0.12622797  0.2410608  -0.06637619 ..., -0.45817694 -0.004      -0.103     ]","[-0.09951779  0.13896961 -0.04599282 ...,  0.42587688 -0.0005     -0.1155    ]","[-0.08449663  0.19875691  0.15149169 ...,  0.39456084 -0.00199998 -0.096     ]","[ 0.14542501 -0.18483802 -0.1859544  ..., -0.31667966 -0.0005     -0.1185    ]"
"[ 0.13165539  0.05987577 -0.01584137 ...,  0.38901491 -0.0055     -0.0875    ]","[-0.12572797  0.2395608  -0.06387619 ..., -0.45867694 -0.0015     -0.1055    ]","[-0.09401779  0.14446961 -0.05149282 ...,  0.43137688 -0.005      -0.121     ]","[-0.08649663  0.19675692  0.15349169 ...,  0.39456084 -0.00299998 -0.095     ]","[ 0.14492501 -0.18433802 -0.1854544  ..., -0.31817966 -0.001      -0.117     ]"
"[ 0.12915539  0.05737577 -0.01334137 ...,  0.39151491 -0.003      -0.087     ]","[ -1.24227970e-01   2.41060797e-01  -6.43761797e-02 ...,  -4.57176945e-01
  -4.48185782e-10  -1.05000001e-01]","[-0.09501779  0.14346961 -0.05049282 ...,  0.43037688 -0.006      -0.122     ]","[-0.08249663  0.20075691  0.14949169 ...,  0.39156084 -0.00499998 -0.093     ]","[  1.48925006e-01  -1.88338018e-01  -1.89454400e-01 ...,  -3.20179664e-01
   1.30451243e-09  -1.18999999e-01]"
"[  1.27155394e-01   5.83757735e-02  -1.13413689e-02 ...,   3.94514911e-01
   2.07943556e-10  -8.50000002e-02]","[-0.12222797  0.2430608  -0.06237619 ..., -0.45417694 -0.003      -0.107     ]","[-0.0955178   0.14296961 -0.04999282 ...,  0.42987688 -0.0085     -0.1235    ]","[-0.08099663  0.20225691  0.14799169 ...,  0.39106084 -0.00649998 -0.0925    ]","[ 0.15042501 -0.18983802 -0.1909544  ..., -0.32067966  0.0005     -0.1175    ]"
"[ 0.12515539  0.05637577 -0.00934137 ...,  0.39651491 -0.002      -0.087     ]","[-0.12272797  0.2425608  -0.06287619 ..., -0.45367694 -0.0045     -0.1095    ]","[-0.0970178   0.14146961 -0.04849282 ...,  0.42837688 -0.009      -0.123     ]","[-0.08449663  0.19775691  0.15249169 ...,  0.39456084 -0.00899998 -0.097     ]","[  1.50925005e-01  -1.90338017e-01  -1.91454385e-01 ...,  -3.21179663e-01
   1.34657988e-09  -1.16999999e-01]"
"[ 0.12565539  0.05687577 -0.00984137 ...,  0.39601491 -0.0035     -0.0875    ]","[-0.12622797  0.2390608  -0.06637619 ..., -0.45517694 -0.002      -0.107     ]","[-0.0980178   0.14046961 -0.04749282 ...,  0.42837688 -0.009      -0.123     ]","[-0.08449663  0.19775691  0.15249169 ...,  0.39356084 -0.00999998 -0.097     ]","[  1.48925005e-01  -1.88338017e-01  -1.88454387e-01 ...,  -3.18179663e-01
   1.41262425e-09  -1.19999999e-01]"
"[ 0.12715539  0.05837577 -0.01134137 ...,  0.39451491 -0.002      -0.089     ]","[-0.12722797  0.2380608  -0.06737619 ..., -0.45517694 -0.002      -0.106     ]","[-0.0960178   0.14246961 -0.04949282 ...,  0.42737688 -0.008      -0.121     ]","[-0.07949663  0.20275691  0.14749169 ...,  0.38856084 -0.00799998 -0.101     ]","[ 0.14742501 -0.18683802 -0.18695439 ..., -0.31667966 -0.0015     -0.1205    ]"
"[  1.27155394e-01   5.83757735e-02  -1.13413688e-02 ...,   3.96514911e-01
   3.09288252e-10  -9.00000001e-02]","[-0.12372797  0.2415608  -0.06387619 ..., -0.45667694  0.0005     -0.1075    ]","[-0.0950178   0.14346961 -0.05049282 ...,  0.42637688 -0.007      -0.119     ]","[-0.07899663  0.20325691  0.14699169 ...,  0.38806084 -0.00749998 -0.1005    ]","[ 0.14642501 -0.18583802 -0.18595439 ..., -0.31467966 -0.0035     -0.1215    ]"
"[ 0.12315539  0.05437577 -0.00734137 ...,  0.40051491  0.004      -0.094     ]","[-0.12222797  0.2430608  -0.06237619 ..., -0.45517694 -0.001      -0.108     ]","[-0.0975178   0.14096961 -0.04799282 ...,  0.42487688 -0.0055     -0.1195    ]","[-0.08449663  0.19775692  0.15249169 ...,  0.39156084 -0.00899998 -0.106     ]","[ 0.14442501 -0.18383802 -0.18395439 ..., -0.31167966 -0.0065     -0.1205    ]"
"[ 0.12165539  0.05287577 -0.00584137 ...,  0.40201491  0.0055     -0.0955    ]","[-0.12072797  0.2445608  -0.06087619 ..., -0.45367694 -0.0015     -0.1075    ]","[-0.0990178   0.13946961 -0.04649282 ...,  0.42637688 -0.006      -0.121     ]","[-0.08549663  0.19675692  0.15349169 ...,  0.39256084 -0.00999998 -0.107     ]","[ 0.14592501 -0.18533802 -0.18545439 ..., -0.31317966 -0.005      -0.121     ]"
"[ 0.1221554   0.05537577 -0.00634137 ...,  0.39851491  0.008      -0.097     ]","[-0.12172797  0.2435608  -0.06187619 ..., -0.45667694  0.0015     -0.1095    ]","[-0.1000178   0.13846961 -0.04549282 ...,  0.42737688 -0.007      -0.12      ]","[-0.08849663  0.19375692  0.15649169 ...,  0.39556084 -0.01199998 -0.11      ]","[ 0.14992501 -0.18933802 -0.18945439 ..., -0.31217966 -0.001      -0.122     ]"
"[ 0.1221554   0.05537576 -0.00534137 ...,  0.39751491  0.008      -0.097     ]","[-0.12022797  0.2450608  -0.06037619 ..., -0.45717694  0.003      -0.108     ]","[-0.1015178   0.13696961 -0.04399282 ...,  0.42887688 -0.0065     -0.1185    ]","[-0.08649663  0.19575691  0.15449169 ...,  0.39356084 -0.00999998 -0.112     ]","[ 0.14792501 -0.18733802 -0.18745439 ..., -0.31017966  0.001      -0.124     ]"
"[ 0.1221554   0.05537576 -0.00634137 ...,  0.39951491  0.008      -0.092     ]","[-0.11872797  0.2455608  -0.05887619 ..., -0.45867694  0.0015     -0.1085    ]","[-0.1035178   0.13496961 -0.04199282 ...,  0.42687688 -0.0065     -0.1175    ]","[-0.08299663  0.19825692  0.15099169 ...,  0.39106084 -0.00849998 -0.1125    ]","[ 0.14442501 -0.18383802 -0.18395439 ..., -0.30667966  0.0035     -0.1275    ]"
"[ 0.1211554   0.05437576 -0.00534137 ...,  0.40051491  0.009      -0.091     ]","[ -1.20227971e-01   2.44060797e-01  -6.03761894e-02 ...,  -4.60176944e-01
  -5.11909821e-10  -1.10000002e-01]","[-0.1030178   0.13546961 -0.04249282 ...,  0.42537688 -0.008      -0.12      ]","[-0.08249663  0.19875691  0.15049169 ...,  0.39256084 -0.00699998 -0.115     ]","[ 0.14292501 -0.18233802 -0.18245439 ..., -0.30717966  0.003      -0.127     ]"
"[ 0.1196554   0.05287576 -0.00384137 ...,  0.40201491  0.0085     -0.0905    ]","[-0.12422797  0.2400608  -0.06437619 ..., -0.46417694 -0.004      -0.112     ]","[-0.1040178   0.13446961 -0.04149282 ...,  0.42437688 -0.009      -0.121     ]","[-0.08249663  0.19875691  0.15049169 ...,  0.39156084 -0.00699998 -0.118     ]","[ 0.14142501 -0.18083802 -0.1819544  ..., -0.30667966  0.0015     -0.1255    ]"
"[ 0.1191554   0.05237576 -0.00234137 ...,  0.40151491  0.009      -0.092     ]","[-0.12222797  0.2420608  -0.06237619 ..., -0.46217694 -0.006      -0.111     ]","[-0.1035178   0.13496961 -0.04199282 ...,  0.42487688 -0.0085     -0.1205    ]","[-0.08449663  0.19575692  0.15349169 ...,  0.39356084 -0.00899998 -0.121     ]","[  1.39925007e-01  -1.79338019e-01  -1.82454381e-01 ...,  -3.05179664e-01
   1.68186252e-09  -1.27000000e-01]"
"[ 0.1221554   0.05537576 -0.00534137 ...,  0.40051491  0.01       -0.093     ]","[-0.11972797  0.2445608  -0.0588762  ..., -0.45967694 -0.0085     -0.1095    ]","[-0.1030178   0.13546961 -0.04249282 ...,  0.42637688 -0.008      -0.122     ]","[-0.08399663  0.19625692  0.15399169 ...,  0.39306084 -0.00849998 -0.1205    ]","[ 0.13892501 -0.17833802 -0.18145438 ..., -0.30417966 -0.001      -0.128     ]"
"[ 0.1246554   0.05787576 -0.00784137 ...,  0.40201491  0.0085     -0.0925    ]","[-0.11822797  0.2460608  -0.0573762  ..., -0.45917694 -0.007      -0.109     ]","[-0.1030178   0.13546961 -0.04249282 ...,  0.42837688 -0.006      -0.123     ]","[-0.08049663  0.19875692  0.15149169 ...,  0.39756084 -0.00599998 -0.123     ]","[ 0.13742501 -0.17683802 -0.18095439 ..., -0.30367966 -0.0025     -0.1295    ]"
"[ 0.1251554   0.05937576 -0.00834137 ...,  0.40051491  0.007      -0.092     ]","[-0.11772797  0.2465608  -0.0568762  ..., -0.45867694 -0.0055     -0.1095    ]","[-0.1040178   0.13446961 -0.04149282 ...,  0.42937688 -0.005      -0.124     ]","[-0.07949664  0.19875691  0.15149169 ...,  0.39856084 -0.00499998 -0.123     ]","[ 0.13692501 -0.17633802 -0.18145439 ..., -0.30517966 -0.003      -0.13      ]"
