policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.12915533  0.09337572 -0.03734142 ...,  0.38151491  0.00199999 -0.038     ]","[-0.15172795  0.23656082 -0.05887623 ..., -0.44867696  0.0015     -0.0225    ]","[-0.07001779  0.1734696  -0.07749283 ...,  0.39537687 -0.001      -0.041     ]","[-0.06499665  0.2212569   0.13199168 ...,  0.39706083  0.0065     -0.0305    ]","[ 0.15442469 -0.19583804 -0.18695441 ..., -0.27767967 -0.0075     -0.04450001]"
"[  1.28155329e-01   9.23757232e-02  -3.63414238e-02 ...,   3.80514905e-01
  -5.81394273e-09  -3.90000001e-02]","[-0.15322795  0.23506082 -0.05737623 ..., -0.45017696  0.003      -0.021     ]","[-0.07201779  0.1754696  -0.07549283 ...,  0.39437687 -0.002      -0.042     ]","[-0.06549665  0.2197569   0.13249168 ...,  0.39856083  0.006      -0.03      ]","[ 0.15292469 -0.19433804 -0.18545441 ..., -0.27817967 -0.006      -0.04500001]"
"[ 0.12915533  0.09137572 -0.03534142 ...,  0.37951491  0.00099999 -0.039     ]","[-0.15122795  0.23706082 -0.05937623 ..., -0.44917696  0.005      -0.021     ]","[-0.07101779  0.1744696  -0.07649283 ...,  0.39437687 -0.004      -0.046     ]","[-0.06549665  0.2197569   0.13249168 ...,  0.39956083  0.006      -0.029     ]","[ 0.15292469 -0.19433804 -0.18645441 ..., -0.27717967 -0.005      -0.04400001]"
"[ 0.12765533  0.09287572 -0.03684142 ...,  0.38101491  0.00049999 -0.0405    ]","[-0.15072795  0.23656082 -0.05987623 ..., -0.44767696  0.0035     -0.0195    ]","[-0.07301779  0.1764696  -0.07449283 ...,  0.39037687 -0.008      -0.049     ]","[-0.06549665  0.2197569   0.13249168 ...,  0.39956083  0.007      -0.029     ]","[ 0.15092469 -0.19233804 -0.18345442 ..., -0.27717967 -0.004      -0.04000001]"
"[ 0.12765533  0.09287572 -0.03684142 ...,  0.38201491  0.00049999 -0.0385    ]","[-0.15222795  0.23506082 -0.05837623 ..., -0.44717696  0.003      -0.021     ]","[-0.07201779  0.1754696  -0.07549283 ...,  0.38937687 -0.008      -0.048     ]","[-0.06549665  0.2177569   0.13249168 ...,  0.40056083  0.009      -0.031     ]","[ 0.14992469 -0.19133804 -0.18345442 ..., -0.27517967 -0.002      -0.03900001]"
"[ 0.12715533  0.09137572 -0.03534142 ...,  0.38151491 -0.00100001 -0.04      ]","[-0.15022795  0.23706082 -0.06037623 ..., -0.44717696  0.005      -0.019     ]","[-0.07051779  0.1739696  -0.07699283 ...,  0.38987687 -0.0075     -0.0465    ]","[-0.06549665  0.2177569   0.13249168 ...,  0.39956083  0.009      -0.034     ]","[ 0.15242469 -0.19383804 -0.18695438 ..., -0.27667967 -0.0025     -0.03750001]"
"[ 0.12915533  0.08937572 -0.03334142 ...,  0.37951491 -0.00200001 -0.041     ]","[-0.15122795  0.23606082 -0.05937623 ..., -0.44617696  0.005      -0.021     ]","[-0.07051779  0.1719696  -0.07699283 ...,  0.39087687 -0.0075     -0.0485    ]","[-0.06299665  0.2202569   0.12999168 ...,  0.39706083  0.0075     -0.0365    ]","[ 0.15142469 -0.19283804 -0.18595438 ..., -0.27567967 -0.0025     -0.03650001]"
"[ 0.12765533  0.09087572 -0.03484142 ...,  0.37901491 -0.00350001 -0.0425    ]","[-0.15022795  0.23706082 -0.06037623 ..., -0.44517696  0.006      -0.02      ]","[-0.07151779  0.1709696  -0.07599283 ...,  0.39187687 -0.0065     -0.0485    ]","[-0.06249665  0.2207569   0.12949168 ...,  0.39756083  0.006      -0.037     ]","[ 0.14992469 -0.19133804 -0.18445438 ..., -0.27717967 -0.004      -0.03700001]"
"[ 0.12815533  0.09037572 -0.03434142 ...,  0.37651491 -0.00200001 -0.046     ]","[-0.14922795  0.23806082 -0.06037623 ..., -0.44517696  0.01       -0.019     ]","[-0.07051779  0.1699696  -0.07699283 ...,  0.39087687 -0.0065     -0.0475    ]","[-0.06149665  0.2217569   0.12849168 ...,  0.39856083  0.005      -0.036     ]","[ 0.15042469 -0.19183804 -0.18495438 ..., -0.27667967 -0.0035     -0.03650001]"
"[ 0.12815533  0.08937572 -0.03334142 ...,  0.37651491 -0.00200001 -0.049     ]","[-0.14822795  0.23906082 -0.06137623 ..., -0.44717696  0.009      -0.02      ]","[-0.07001779  0.1694696  -0.07749283 ...,  0.39237687 -0.006      -0.047     ]","[-0.06249665  0.2207569   0.12949168 ...,  0.39756083  0.003      -0.039     ]","[ 0.15142469 -0.19083805 -0.18395438 ..., -0.27867967 -0.0035     -0.03450001]"
"[ 0.12715533  0.08937572 -0.03334142 ...,  0.37751491 -0.00200001 -0.051     ]","[-0.14872795  0.23856082 -0.06087623 ..., -0.44767696  0.0085     -0.0205    ]","[-0.07001779  0.1694696  -0.07749283 ...,  0.39137687 -0.006      -0.046     ]","[-0.06149665  0.2207569   0.12849168 ...,  0.39856083  0.002      -0.042     ]","[ 0.15292469 -0.19233805 -0.18545438 ..., -0.27717967 -0.004      -0.03500001]"
"[ 0.12715533  0.08937572 -0.03334142 ...,  0.37851491 -0.00100001 -0.053     ]","[-0.15022795  0.23706082 -0.05937623 ..., -0.44917696  0.007      -0.02      ]","[-0.07001779  0.1684696  -0.07749283 ...,  0.39137687 -0.005      -0.045     ]","[-0.06199665  0.2202569   0.12899168 ...,  0.39906083  0.0035     -0.0425    ]","[ 0.15242469 -0.19183805 -0.18495438 ..., -0.27767967 -0.0045     -0.03650001]"
"[ 0.12665533  0.08987572 -0.03384142 ...,  0.38001491 -0.00150001 -0.0545    ]","[-0.14922795  0.23806082 -0.06037623 ..., -0.45017696  0.008      -0.019     ]","[-0.06951779  0.1689696  -0.07799283 ...,  0.39187687 -0.0055     -0.0435    ]","[-0.06349665  0.2177569   0.13049168 ...,  0.40156083  0.005      -0.041     ]","[ 0.15292469 -0.19233805 -0.18545438 ..., -0.27617967 -0.004      -0.03500001]"
"[ 0.12615533  0.09037572 -0.03434142 ...,  0.37951491 -0.00300001 -0.056     ]","[-0.14922795  0.23806082 -0.06037623 ..., -0.45117696  0.008      -0.017     ]","[-0.06851779  0.1689696  -0.07899283 ...,  0.39187687 -0.0045     -0.0415    ]","[-0.06349665  0.2167569   0.13049168 ...,  0.40356083  0.008      -0.041     ]","[ 0.15392469 -0.19333805 -0.18645438 ..., -0.27517967 -0.004      -0.03200001]"
"[ 0.12715533  0.08837572 -0.03334142 ...,  0.3785149  -0.00500001 -0.057     ]","[-0.15022795  0.23706082 -0.05937623 ..., -0.45217696  0.007      -0.016     ]","[-0.06901779  0.1694696  -0.07849283 ...,  0.39237687 -0.003      -0.042     ]","[-0.06399665  0.2162569   0.13099168 ...,  0.40406083  0.0095     -0.0405    ]","[ 0.15242469 -0.19183805 -0.18595438 ..., -0.27567967 -0.0025     -0.03150001]"
"[ 0.12715533  0.08737572 -0.03234142 ...,  0.3775149  -0.00700001 -0.061     ]","[-0.14922795  0.23806082 -0.05937623 ..., -0.45217696  0.005      -0.015     ]","[-0.07001779  0.1704696  -0.07749283 ...,  0.39137687 -0.002      -0.043     ]","[-0.06149665  0.2177569   0.12849168 ...,  0.40456083  0.011      -0.039     ]","[ 0.15092469 -0.19033805 -0.18445438 ..., -0.27617967 -0.001      -0.03100001]"
"[ 0.12615533  0.08737572 -0.03234142 ...,  0.3775149  -0.01100001 -0.064     ]","[-0.14972795  0.23756082 -0.05887623 ..., -0.45167696  0.0055     -0.0155    ]","[-0.06951779  0.1699696  -0.07799283 ...,  0.39087687 -0.0025     -0.0435    ]","[-0.06099665  0.2182569   0.12799168 ...,  0.40406083  0.0105     -0.0385    ]","[ 0.15042469 -0.19083805 -0.18395438 ..., -0.27567967 -0.0015     -0.03150001]"
"[ 0.12415533  0.08937572 -0.03434142 ...,  0.3805149  -0.01500001 -0.064     ]","[-0.15022795  0.23706082 -0.05837623 ..., -0.45417696  0.007      -0.015     ]","[-0.06951779  0.1709696  -0.07799283 ...,  0.39087687 -0.0005     -0.0445    ]","[-0.06249665  0.2167569   0.12949168 ...,  0.40556083  0.01       -0.038     ]","[ 0.15342469 -0.19383805 -0.18695438 ..., -0.27467967  0.0025     -0.02950001]"
"[ 0.12515533  0.08837572 -0.03334142 ...,  0.3815149  -0.02000001 -0.068     ]","[-0.15072795  0.23656082 -0.05787623 ..., -0.45567696  0.0085     -0.0155    ]","[ -6.90177924e-02   1.69469598e-01  -7.84928276e-02 ...,   3.90376875e-01
  -1.83452921e-10  -4.40000008e-02]","[-0.06249665  0.2167569   0.12949168 ...,  0.40556083  0.01       -0.038     ]","[ 0.15292469 -0.19333805 -0.18645438 ..., -0.27417967  0.003      -0.03100001]"
"[ 0.12765533  0.08587572 -0.03084142 ...,  0.3800149  -0.02250001 -0.0705    ]","[-0.15022795  0.23706082 -0.05837623 ..., -0.45917696  0.009      -0.015     ]","[ -6.90177924e-02   1.69469598e-01  -7.84928276e-02 ...,   3.90376875e-01
  -1.83456755e-10  -4.30000009e-02]","[-0.06249665  0.2167569   0.12949168 ...,  0.40556083  0.009      -0.04      ]","[ 0.15142469 -0.19183805 -0.18495438 ..., -0.27467967  0.0025     -0.03250001]"
"[ 0.12515533  0.08837572 -0.03334142 ...,  0.3785149  -0.02100001 -0.072     ]","[-0.15122795  0.23606082 -0.05737623 ..., -0.46017696  0.008      -0.016     ]","[-0.07001779  0.1694696  -0.07749283 ...,  0.39037687  0.001      -0.043     ]","[-0.06299665  0.2182569   0.12999168 ...,  0.40706083  0.0105     -0.0385    ]","[ 0.15192469 -0.19233805 -0.18545438 ..., -0.27517967  0.002      -0.03100001]"
"[ 0.12315533  0.09037572 -0.03534142 ...,  0.3775149  -0.02000001 -0.07      ]","[-0.15322795  0.23406082 -0.05537623 ..., -0.46217696  0.008      -0.013     ]","[-0.07001779  0.1684696  -0.07749283 ...,  0.39037687  0.002      -0.042     ]","[-0.06249665  0.2187569   0.12949168 ...,  0.40656083  0.01       -0.04      ]","[ 0.15242469 -0.19283805 -0.18495438 ..., -0.27567967  0.0015     -0.03150001]"
"[ 0.12265533  0.09087572 -0.03584142 ...,  0.3790149  -0.01750001 -0.0675    ]","[-0.15272795  0.23456082 -0.05587623 ..., -0.46267696  0.0095     -0.0135    ]","[-0.07001779  0.1674696  -0.07749283 ...,  0.39037687  0.001      -0.043     ]","[-0.06249665  0.2197569   0.12949168 ...,  0.40756083  0.011      -0.043     ]","[ 0.15192469 -0.19233805 -0.18445438 ..., -0.27517967  0.002      -0.03300001]"
"[ 0.12115533  0.09137572 -0.03634142 ...,  0.3805149  -0.01800001 -0.068     ]","[-0.15222795  0.23506082 -0.05637623 ..., -0.46317696  0.01       -0.014     ]","[-0.07051779  0.1689696  -0.07799283 ...,  0.38987687  0.0005     -0.0445    ]","[-0.05849665  0.2237569   0.12549168 ...,  0.40356083  0.009      -0.041     ]","[ 0.15092469 -0.19133805 -0.18345438 ..., -0.27517967  0.003      -0.03300001]"
"[ 0.12015533  0.09237572 -0.03734142 ...,  0.3815149  -0.01600001 -0.068     ]","[-0.15172795  0.23556082 -0.05687623 ..., -0.46367696  0.0085     -0.0125    ]","[ -7.10177924e-02   1.66469597e-01  -7.74928276e-02 ...,   3.88376874e-01
  -1.82627127e-10  -4.50000008e-02]","[-0.05349665  0.2257569   0.12049168 ...,  0.40356083  0.007      -0.041     ]","[ 0.15242469 -0.19283805 -0.18495438 ..., -0.27467967  0.0035     -0.03250001]"
"[ 0.11965533  0.09287572 -0.03784142 ...,  0.3820149  -0.01550001 -0.0685    ]","[-0.15322795  0.23406082 -0.05537623 ..., -0.46417696  0.007      -0.014     ]","[ -7.10177924e-02   1.65469597e-01  -7.74928276e-02 ...,   3.87376874e-01
  -1.82482129e-10  -4.40000008e-02]","[-0.05099665  0.2282569   0.11799168 ...,  0.40306083  0.0055     -0.0415    ]","[ 0.15192469 -0.19233805 -0.18445438 ..., -0.27317967  0.003      -0.03400001]"
"[ 0.11915533  0.09337572 -0.03834142 ...,  0.3815149  -0.01700001 -0.069     ]","[-0.15422795  0.23306082 -0.05437623 ..., -0.46617696  0.007      -0.013     ]","[-0.07151779  0.1649696  -0.07699283 ...,  0.38687687 -0.0005     -0.0425    ]","[-0.05249665  0.2267569   0.11949168 ...,  0.40356083  0.003      -0.042     ]","[ 0.15342469 -0.19383805 -0.18595438 ..., -0.27267967  0.0015     -0.03450001]"
"[ 0.11765533  0.09487572 -0.03984142 ...,  0.3810149  -0.01550001 -0.0675    ]","[-0.15422795  0.23306082 -0.05437623 ..., -0.46517696  0.007      -0.014     ]","[-0.07201779  0.1634696  -0.07649283 ...,  0.38737687  0.001      -0.044     ]","[-0.05299665  0.2262569   0.11999168 ...,  0.40206083  0.0035     -0.0415    ]","[  1.50924693e-01  -1.91338046e-01  -1.83454378e-01 ...,  -2.73179669e-01
  -3.13732542e-09  -3.20000052e-02]"
"[ 0.11815533  0.09537572 -0.04034142 ...,  0.3805149  -0.01500001 -0.07      ]","[-0.15322795  0.23306082 -0.05437623 ..., -0.46617696  0.009      -0.013     ]","[-0.07301779  0.1624696  -0.07549283 ...,  0.38637687  0.001      -0.044     ]","[-0.05349665  0.2257569   0.12049168 ...,  0.40056083  0.003      -0.04      ]","[ 0.14992469 -0.19033805 -0.18245438 ..., -0.27417967 -0.001      -0.03200001]"
"[ 0.11815533  0.09537572 -0.04034142 ...,  0.3795149  -0.01500001 -0.071     ]","[-0.15322795  0.23206082 -0.05337623 ..., -0.46617696  0.008      -0.014     ]","[-0.07401779  0.1624696  -0.07449283 ...,  0.38637687  0.001      -0.045     ]","[-0.05449665  0.2247569   0.12149168 ...,  0.40156083  0.002      -0.039     ]","[ 0.14842469 -0.18883805 -0.18095438 ..., -0.27567967 -0.0005     -0.03250001]"
"[ 0.12115533  0.09237572 -0.03734142 ...,  0.3775149  -0.01800001 -0.07      ]","[-0.15622795  0.22906082 -0.05037623 ..., -0.46817696  0.006      -0.018     ]","[ -7.50177924e-02   1.61469597e-01  -7.34928276e-02 ...,   3.87376874e-01
  -1.84963677e-10  -4.60000008e-02]","[-0.05399665  0.2252569   0.12099168 ...,  0.40106083  0.0035     -0.0355    ]","[ 0.14992469 -0.19033805 -0.18245438 ..., -0.27517967 -0.002      -0.03300001]"
"[ 0.12015533  0.09337572 -0.03834142 ...,  0.3765149  -0.01700001 -0.071     ]","[-0.15572795  0.22956082 -0.05087623 ..., -0.46967696  0.0065     -0.0165    ]","[-0.07451779  0.1609696  -0.07399283 ...,  0.38687687  0.0005     -0.0445    ]","[-0.05499665  0.2242569   0.12199168 ...,  0.40206083  0.0045     -0.0365    ]","[ 0.14892469 -0.18933805 -0.18145438 ..., -0.27617967 -0.001      -0.03200001]"
"[ 0.11615533  0.09637572 -0.04134142 ...,  0.3745149  -0.01500001 -0.073     ]","[-0.15422795  0.23006082 -0.05137623 ..., -0.47117696  0.006      -0.016     ]","[-0.07401779  0.1604696  -0.07449283 ...,  0.38837687  0.001      -0.044     ]","[-0.05349665  0.2257569   0.12049168 ...,  0.40056083  0.003      -0.035     ]","[ 0.15092469 -0.19133805 -0.18345438 ..., -0.27617967 -0.002      -0.03000001]"
"[ 0.11115533  0.10137572 -0.04634142 ...,  0.3735149  -0.01300001 -0.075     ]","[-0.15422795  0.23006082 -0.05137623 ..., -0.47317696  0.006      -0.015     ]","[-0.07301779  0.1594696  -0.07549283 ...,  0.38737687  0.002      -0.045     ]","[-0.05349665  0.2257569   0.12049168 ...,  0.40156083  0.004      -0.035     ]","[ 0.15142469 -0.19183805 -0.18395438 ..., -0.27567967 -0.0015     -0.03150001]"
"[ 0.10615533  0.10637572 -0.05134142 ...,  0.3725149  -0.01100001 -0.078     ]","[-0.15372795  0.23056082 -0.05187623 ..., -0.47467696  0.0065     -0.0155    ]","[-0.07101779  0.1574696  -0.07749283 ...,  0.38737687  0.003      -0.044     ]","[-0.05349665  0.2257569   0.12049168 ...,  0.40256083  0.006      -0.036     ]","[  1.49924693e-01  -1.90338046e-01  -1.82454378e-01 ...,  -2.76179669e-01
  -3.14791762e-09  -3.20000052e-02]"
"[ 0.10115533  0.11137572 -0.05634142 ...,  0.3705149  -0.00700001 -0.082     ]","[-0.15422795  0.23006082 -0.05137623 ..., -0.47617696  0.008      -0.015     ]","[-0.07151779  0.1579696  -0.07699283 ...,  0.38687687  0.0015     -0.0435    ]","[-0.05649665  0.2227569   0.12349168 ...,  0.40656083  0.009      -0.037     ]","[ 0.15092469 -0.19133805 -0.18345438 ..., -0.27517967  0.001      -0.03100001]"
"[ 0.09665533  0.11587572 -0.06084142 ...,  0.3690149  -0.00250001 -0.0855    ]","[-0.15522795  0.22906082 -0.05037623 ..., -0.47717696  0.007      -0.014     ]","[-0.07101779  0.1574696  -0.07749283 ...,  0.38837687  0.002      -0.045     ]","[-0.05649665  0.2217569   0.12349168 ...,  0.40756083  0.011      -0.036     ]","[ 0.15142469 -0.19183805 -0.18395438 ..., -0.27467967  0.0015     -0.03150001]"
"[ 0.09515533  0.11437572 -0.05934142 ...,  0.3695149  -0.00300001 -0.086     ]","[-0.15722795  0.22706082 -0.04837623 ..., -0.48017696  0.004      -0.014     ]","[-0.06901779  0.1584696  -0.07949283 ...,  0.39037687  0.003      -0.043     ]","[-0.05749665  0.2177569   0.12449168 ...,  0.40656083  0.014      -0.038     ]","[ 0.15042469 -0.19083805 -0.18295438 ..., -0.27267967  0.0025     -0.03250001]"
"[ 0.09115533  0.11037572 -0.05534142 ...,  0.3705149  -0.00400001 -0.085     ]","[-0.15922795  0.22506082 -0.04637623 ..., -0.48317696  0.001      -0.014     ]","[-0.07051779  0.1579696  -0.07799283 ...,  0.39087687  0.0045     -0.0415    ]","[-0.05649665  0.2167569   0.12349168 ...,  0.40556083  0.017      -0.042     ]","[ 0.14892469 -0.18933805 -0.18145438 ..., -0.27317967  0.001      -0.03200001]"
"[ 0.08615533  0.10537572 -0.05034142 ...,  0.3715149  -0.00300001 -0.086     ]","[-0.1602279   0.22306082 -0.04437623 ..., -0.48417696  0.001      -0.013     ]","[-0.06901779  0.1584696  -0.07949283 ...,  0.38937687  0.006      -0.04      ]","[-0.05699665  0.2172569   0.12399168 ...,  0.40706083  0.0185     -0.0435    ]","[ 0.15092469 -0.19133805 -0.18345438 ..., -0.27317967  0.001      -0.03500001]"
"[ 0.08465533  0.10387572 -0.04884142 ...,  0.3710149  -0.00150001 -0.0855    ]","[-0.1612279   0.22206082 -0.04337623 ..., -0.48617696 -0.003      -0.011     ]","[-0.06951779  0.1589696  -0.07899283 ...,  0.38987687  0.0065     -0.0405    ]","[-0.05849665  0.2157569   0.12549168 ...,  0.40556083  0.018      -0.044     ]","[ 0.15142469 -0.19183805 -0.18395438 ..., -0.27167967 -0.0005     -0.03750001]"
"[ 0.08315533  0.10237572 -0.04734142 ...,  0.3705149  -0.00300001 -0.087     ]","[-0.1607279   0.22256082 -0.04387623 ..., -0.48767696 -0.0065     -0.0085    ]","[-0.07001779  0.15946959 -0.07849283 ...,  0.38737687  0.005      -0.041     ]","[-0.05799665  0.2162569   0.12499168 ...,  0.40506083  0.0175     -0.0435    ]","[ 0.14992469 -0.19033805 -0.18245438 ..., -0.27317967  0.001      -0.04000001]"
"[ 0.08215533  0.10137572 -0.04634142 ...,  0.3715149  -0.00400001 -0.089     ]","[-0.1612279   0.22206082 -0.04337623 ..., -0.48917696 -0.006      -0.007     ]","[-0.07001779  0.16146959 -0.07849283 ...,  0.38937687  0.005      -0.043     ]","[-0.05949665  0.2147569   0.12649168 ...,  0.40656083  0.017      -0.043     ]","[ 0.14842469 -0.18883805 -0.18095438 ..., -0.27367967  0.0025     -0.04250001]"
"[ 0.08015533  0.09937572 -0.04434142 ...,  0.3725149  -0.00500001 -0.092     ]","[-0.1602279   0.22306082 -0.04437623 ..., -0.48917696 -0.006      -0.007     ]","[-0.07051779  0.16096959 -0.07799283 ...,  0.38987687  0.0045     -0.0435    ]","[-0.05649665  0.2177569   0.12349168 ...,  0.40456083  0.014      -0.043     ]","[ 0.14842469 -0.18883805 -0.18095438 ..., -0.27467967  0.0025     -0.04050001]"
"[ 0.07815533  0.09737572 -0.04234142 ...,  0.3715149  -0.00600001 -0.094     ]","[-0.1587279   0.22456082 -0.04487623 ..., -0.48767696 -0.0045     -0.0085    ]","[-0.07101779  0.16146959 -0.07749283 ...,  0.39237687  0.006      -0.045     ]","[-0.05349665  0.2187569   0.12049168 ...,  0.40256083  0.014      -0.044     ]","[ 0.14892469 -0.18933805 -0.18145438 ..., -0.27517967  0.004      -0.03800001]"
"[ 0.07715533  0.09637572 -0.04134142 ...,  0.3725149  -0.00600001 -0.094     ]","[-0.1572279   0.22606082 -0.04637623 ..., -0.48617696 -0.004      -0.01      ]","[-0.07201779  0.16246959 -0.07649283 ...,  0.39337687  0.007      -0.046     ]","[-0.05049665  0.2197569   0.11749168 ...,  0.40156083  0.011      -0.043     ]","[ 0.14942469 -0.18983805 -0.18195438 ..., -0.27467967  0.0045     -0.03750001]"
"[ 0.07565533  0.09487572 -0.03984142 ...,  0.3730149  -0.00650001 -0.0955    ]","[-0.1552279   0.22806082 -0.04837623 ..., -0.48617696 -0.003      -0.011     ]","[-0.07101779  0.16246959 -0.07749283 ...,  0.39437687  0.008      -0.045     ]","[-0.04549665  0.2227569   0.11349168 ...,  0.39956083  0.008      -0.044     ]","[ 0.15292469 -0.19333805 -0.18645438 ..., -0.27617967  0.001      -0.03900001]"
"[ 0.07615533  0.09537572 -0.04034142 ...,  0.3715149  -0.00600001 -0.095     ]","[-0.1557279   0.22756082 -0.04787623 ..., -0.48667696 -0.0025     -0.0115    ]","[-0.07251779  0.16396959 -0.07599283 ...,  0.39387687  0.0065     -0.0455    ]","[-0.04049665  0.2257569   0.10849168 ...,  0.39656083  0.005      -0.044     ]","[ 0.15792469 -0.19833805 -0.19145438 ..., -0.27717967 -0.001      -0.04000001]"
"[ 0.07665533  0.09587572 -0.04084142 ...,  0.3700149  -0.00650001 -0.0965    ]","[-0.1567279   0.22656082 -0.04687623 ..., -0.48567696 -0.0005     -0.0125    ]","[-0.07101779  0.16246959 -0.07749283 ...,  0.39237687  0.006      -0.045     ]","[-0.03999665  0.2262569   0.10799168 ...,  0.39606083  0.0045     -0.0435    ]","[ 0.16192469 -0.20233805 -0.19145438 ..., -0.27917967 -0.003      -0.03900001]"
