policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.12815528  0.07837573 -0.01634142 ...,  0.38851491 -0.004      -0.079     ]","[-0.14872793  0.23056081 -0.06487623 ..., -0.45767694  0.0125     -0.0775    ]","[-0.08051785  0.18796959 -0.07099283 ...,  0.40287689 -0.00050001 -0.0775    ]","[-0.07149666  0.20675691  0.14249168 ...,  0.40556083 -0.003      -0.066     ]","[ 0.16192466 -0.19433804 -0.16645441 ..., -0.28917967 -0.002      -0.061     ]"
"[ 0.12865528  0.07987573 -0.01784142 ...,  0.39001491 -0.0025     -0.0805    ]","[-0.15072793  0.22856081 -0.06287623 ..., -0.45967694  0.0105     -0.0795    ]","[-0.08151785  0.18696959 -0.06999283 ...,  0.40387689 -0.00150001 -0.0785    ]","[-0.07299666  0.20525691  0.14399168 ...,  0.40406083 -0.0015     -0.0665    ]","[ 0.16092466 -0.19333804 -0.16745441 ..., -0.28917967 -0.001      -0.062     ]"
"[  1.30155275e-01   8.23757289e-02  -2.03414207e-02 ...,   3.92514906e-01
   2.53978406e-09  -8.29999998e-02]","[-0.15322793  0.22606081 -0.06037623 ..., -0.46017694  0.008      -0.081     ]","[-0.08301785  0.18846956 -0.06849283 ...,  0.40537689  0.00099999 -0.076     ]","[-0.07349666  0.20475691  0.14449168 ...,  0.40456083 -0.002      -0.067     ]","[ 0.16342466 -0.19583804 -0.16495441 ..., -0.28667967 -0.0035     -0.0595    ]"
"[ 0.13165527  0.08387573 -0.02184142 ...,  0.39401491  0.0015     -0.0845    ]","[-0.15422793  0.22506081 -0.05937623 ..., -0.46117694  0.007      -0.082     ]","[-0.08251785  0.18796956 -0.06899283 ...,  0.40487689  0.00149999 -0.0755    ]","[-0.07399666  0.20425691  0.14499168 ...,  0.40206083  0.0005     -0.0695    ]","[ 0.16592466 -0.19833804 -0.16245441 ..., -0.28717967 -0.006      -0.059     ]"
"[ 0.12965528  0.08187573 -0.01984142 ...,  0.39601491  0.0025     -0.0865    ]","[-0.15172793  0.22756081 -0.06187623 ..., -0.45967694  0.0065     -0.0815    ]","[-0.08451785  0.18696956 -0.06699283 ...,  0.40387689  0.00249999 -0.0745    ]","[-0.07549666  0.20275691  0.14649168 ...,  0.40256083  0.002      -0.071     ]","[ 0.16642466 -0.19883804 -0.16195441 ..., -0.28767967 -0.0065     -0.0585    ]"
"[ 0.12715528  0.07937573 -0.01734142 ...,  0.39851491  0.005      -0.087     ]","[-0.15072793  0.22856081 -0.06287623 ..., -0.45867694  0.0075     -0.0825    ]","[-0.08651785  0.18496957 -0.06499283 ...,  0.40587689  0.00049999 -0.0765    ]","[-0.07499666  0.20325691  0.14599168 ...,  0.40306083  0.0025     -0.0705    ]","[ 0.16692466 -0.19933804 -0.16145441 ..., -0.28717967 -0.005      -0.057     ]"
"[ 0.12665528  0.07887573 -0.01684142 ...,  0.39901491  0.0045     -0.0875    ]","[-0.14822793  0.23106081 -0.06537623 ..., -0.45717694  0.009      -0.085     ]","[-0.08601785  0.18346957 -0.06549283 ...,  0.40637689 -0.00200001 -0.077     ]","[-0.07549666  0.20275691  0.14649168 ...,  0.40156083  0.002      -0.071     ]","[ 0.16442466 -0.19683804 -0.16395441 ..., -0.28867967 -0.0065     -0.0595    ]"
"[ 0.12815527  0.07737573 -0.01534142 ...,  0.39951491  0.003      -0.089     ]","[-0.14622793  0.23306081 -0.06737623 ..., -0.45517694  0.009      -0.087     ]","[-0.08551785  0.18396957 -0.06599283 ...,  0.40587689 -0.00150001 -0.0775    ]","[-0.07599666  0.20225691  0.14699168 ...,  0.40006083  0.0025     -0.0715    ]","[ 0.16192466 -0.19433804 -0.16645441 ..., -0.28717967 -0.009      -0.061     ]"
"[ 0.12965527  0.07587573 -0.01384142 ...,  0.39801491  0.0045     -0.0905    ]","[-0.14772793  0.23156081 -0.06587624 ..., -0.45367694  0.0075     -0.0855    ]","[-0.08651785  0.18296957 -0.06499283 ...,  0.40787689  0.00049999 -0.0795    ]","[-0.07399666  0.20425691  0.14499168 ...,  0.39806083  0.0005     -0.0735    ]","[ 0.16142466 -0.19383804 -0.16695441 ..., -0.28667967 -0.0095     -0.0615    ]"
"[ 0.13165527  0.07387573 -0.01184142 ...,  0.39901441  0.0035     -0.0895    ]","[-0.14722793  0.23206081 -0.06637624 ..., -0.45417694  0.007      -0.086     ]","[-0.08801785  0.18246957 -0.06349283 ...,  0.40637689  0.00099999 -0.079     ]","[-0.07149666  0.20675691  0.14249168 ...,  0.39656083 -0.002      -0.075     ]","[ 0.16292466 -0.19533804 -0.16545441 ..., -0.28517967 -0.011      -0.06      ]"
"[ 0.13115527  0.07437573 -0.01234142 ...,  0.39951441  0.003      -0.09      ]","[-0.14672793  0.23256081 -0.06687623 ..., -0.45367694  0.0075     -0.0845    ]","[-0.08851785  0.18196958 -0.06299283 ...,  0.40687689  0.00149999 -0.0805    ]","[-0.07049666  0.20775691  0.14149168 ...,  0.39556083 -0.002      -0.076     ]","[ 0.16142467 -0.19383804 -0.16695441 ..., -0.28667967 -0.0095     -0.0585    ]"
"[ 0.13265526  0.07287573 -0.01084142 ...,  0.39801441  0.0015     -0.0885    ]","[-0.14772793  0.23156081 -0.06587624 ..., -0.45567694  0.0085     -0.0865    ]","[-0.08751785  0.18296958 -0.06399283 ...,  0.40787689  0.00249999 -0.0815    ]","[-0.07299666  0.20525691  0.14399168 ...,  0.39706083  0.0005     -0.0785    ]","[ 0.16092467 -0.19333804 -0.16745441 ..., -0.28617967 -0.009      -0.058     ]"
"[ 0.13515525  0.07537573 -0.01334142 ...,  0.40051441  0.004      -0.087     ]","[-0.14822793  0.23106081 -0.06537624 ..., -0.45617695  0.008      -0.086     ]","[-0.08701785  0.18246958 -0.06449283 ...,  0.40737689  0.00299999 -0.082     ]","[-0.07549666  0.20275691  0.14649168 ...,  0.39956083  0.003      -0.081     ]","[ 0.15992467 -0.19233804 -0.16845441 ..., -0.28417967 -0.007      -0.06      ]"
"[ 0.13665525  0.07787573 -0.01584142 ...,  0.40201441  0.0065     -0.0875    ]","[-0.14722793  0.23206081 -0.06637623 ..., -0.45717695  0.009      -0.087     ]","[-0.08751785  0.18196958 -0.06399283 ...,  0.40787689  0.00449999 -0.0835    ]","[-0.07599666  0.20225691  0.14699168 ...,  0.40006083  0.0035     -0.0815    ]","[ 0.15842467 -0.19083804 -0.16995441 ..., -0.28167967 -0.0045     -0.0625    ]"
"[ 0.13615525  0.07837573 -0.01634142 ...,  0.40151441  0.007      -0.088     ]","[-0.14672793  0.23256081 -0.06687623 ..., -0.45767695  0.0095     -0.0875    ]","[-0.08801785  0.18146958 -0.06349283 ...,  0.40837689  0.00299999 -0.083     ]","[-0.07799666  0.20025691  0.14899168 ...,  0.39906083  0.0015     -0.0835    ]","[ 0.15942467 -0.19183804 -0.16895441 ..., -0.28067967 -0.0035     -0.0635    ]"
"[ 0.13315525  0.07537573 -0.01334142 ...,  0.39951441  0.004      -0.09      ]","[-0.14622793  0.23306081 -0.06737623 ..., -0.45917695  0.01       -0.088     ]","[-0.08851785  0.18096958 -0.06299283 ...,  0.40887689  0.00149999 -0.0815    ]","[-0.07999666  0.19825691  0.15099168 ...,  0.40106083  0.0015     -0.0855    ]","[ 0.16092467 -0.19333804 -0.16845437 ..., -0.27817967 -0.004      -0.061     ]"
"[ 0.13265525  0.07487573 -0.01284142 ...,  0.40001441  0.0045     -0.0905    ]","[-0.14622793  0.23306081 -0.06737623 ..., -0.46017695  0.011      -0.087     ]","[-0.08701785  0.18246958 -0.06449283 ...,  0.40737689  0.00299999 -0.08      ]","[-0.08149666  0.19675691  0.15249168 ...,  0.40056083  0.002      -0.087     ]","[ 0.16192466 -0.19433804 -0.16745437 ..., -0.27717967 -0.003      -0.061     ]"
"[ 0.13065526  0.07287573 -0.01084142 ...,  0.39901441  0.0045     -0.0915    ]","[-0.14772793  0.23156081 -0.06587623 ..., -0.46167695  0.0095     -0.0885    ]","[-0.08451785  0.18496958 -0.06699283 ...,  0.40487689  0.00449999 -0.0775    ]","[-0.07999666  0.19825691  0.15099168 ...,  0.40006083  0.0005     -0.0885    ]","[ 0.15942466 -0.19183804 -0.16895434 ..., -0.27467967 -0.0055     -0.0635    ]"
"[ 0.13115525  0.07337573 -0.01134142 ...,  0.39851441  0.006      -0.091     ]","[-0.15022793  0.22906081 -0.06337623 ..., -0.46317695  0.008      -0.09      ]","[-0.08301785  0.18646958 -0.06849283 ...,  0.40437688  0.00599999 -0.076     ]","[-0.08149666  0.19675691  0.15249168 ...,  0.40156083  0.001      -0.09      ]","[ 0.15892466 -0.19133804 -0.16945434 ..., -0.27417967 -0.006      -0.064     ]"
"[ 0.12965526  0.07187573 -0.00984142 ...,  0.39801441  0.0065     -0.0905    ]","[-0.15172793  0.22756081 -0.06187623 ..., -0.46467695  0.0065     -0.0915    ]","[-0.08201785  0.18646959 -0.06949283 ...,  0.40337688  0.00499999 -0.076     ]","[-0.08199666  0.19625691  0.15299168 ...,  0.40206083  0.0015     -0.0905    ]","[ 0.16142466 -0.19383804 -0.16695434 ..., -0.27667967 -0.0065     -0.0665    ]"
"[ 0.13015526  0.07237573 -0.01034142 ...,  0.39851441  0.006      -0.09      ]","[-0.15222793  0.22706081 -0.06137623 ..., -0.46317695  0.008      -0.093     ]","[-0.08301785  0.18546959 -0.06849283 ...,  0.40237688  0.00399999 -0.077     ]","[-0.08049666  0.19775691  0.15149168 ...,  0.40156083  0.002      -0.089     ]","[ 0.15992466 -0.19233804 -0.16845434 ..., -0.27517967 -0.008      -0.065     ]"
"[ 0.13115526  0.07337573 -0.01134142 ...,  0.39851441  0.004      -0.088     ]","[-0.15072793  0.22856081 -0.06287623 ..., -0.46167695  0.0065     -0.0945    ]","[-0.08401785  0.18446959 -0.06749283 ...,  0.40037688  0.00199999 -0.078     ]","[-0.08299666  0.19525691  0.15399168 ...,  0.40306083  0.0035     -0.0895    ]","[ 0.15942466 -0.19183804 -0.16895434 ..., -0.27467967 -0.0085     -0.0645    ]"
"[ 0.13315525  0.07537573 -0.01334142 ...,  0.40051441  0.005      -0.087     ]","[-0.14972793  0.22956081 -0.06387623 ..., -0.46067695  0.0055     -0.0955    ]","[-0.08551785  0.18296959 -0.06599283 ...,  0.40087688  0.00049999 -0.0795    ]","[-0.08249666  0.19575691  0.15349168 ...,  0.40256083  0.003      -0.09      ]","[ 0.16242466 -0.19483804 -0.16595434 ..., -0.27367967 -0.0055     -0.0675    ]"
"[ 0.13265525  0.07487573 -0.01284142 ...,  0.40101441  0.0045     -0.0865    ]","[-0.14722793  0.23206081 -0.06637622 ..., -0.45917695  0.006      -0.097     ]","[ -8.60178503e-02   1.82469587e-01  -6.54928294e-02 ...,   4.01376884e-01
  -6.27813430e-09  -8.00000008e-02]","[-0.08299666  0.19525691  0.15399168 ...,  0.40306083  0.0015     -0.0925    ]","[ 0.16492466 -0.19733804 -0.16345434 ..., -0.27417967 -0.003      -0.07      ]"
"[ 0.13015525  0.07237573 -0.01034142 ...,  0.40351441  0.002      -0.089     ]","[-0.14672793  0.23256081 -0.06587622 ..., -0.45967695  0.0065     -0.0975    ]","[-0.08801785  0.18046959 -0.06349283 ...,  0.40237688 -0.00200001 -0.082     ]","[-0.08349666  0.19475691  0.15449168 ...,  0.40156083  0.001      -0.092     ]","[ 0.16392466 -0.19633804 -0.16445434 ..., -0.27517967 -0.002      -0.071     ]"
"[ 0.12865525  0.07087573 -0.00884142 ...,  0.40501441  0.0035     -0.0905    ]","[-0.14522793  0.23406081 -0.06537622 ..., -0.45817695  0.007      -0.098     ]","[-0.09001785  0.17846959 -0.06149283 ...,  0.40437688 -0.00400001 -0.084     ]","[ -8.44966560e-02   1.93756913e-01   1.55491683e-01 ...,   4.02560833e-01
  -9.30759618e-10  -9.09999993e-02]","[ 0.16142466 -0.19383804 -0.16695434 ..., -0.27667967 -0.0005     -0.0735    ]"
"[ 0.12965525  0.07187573 -0.00984142 ...,  0.40401441  0.0045     -0.0895    ]","[-0.14272793  0.23656081 -0.06287623 ..., -0.45667695  0.0075     -0.1005    ]","[-0.09051785  0.17796959 -0.06099283 ...,  0.40687688 -0.00650001 -0.0845    ]","[-0.08499666  0.19325691  0.15599168 ...,  0.40206083 -0.0005     -0.0915    ]","[ 0.16042466 -0.19283804 -0.16895434 ..., -0.27667967  0.0015     -0.0755    ]"
"[ 0.12915525  0.07137573 -0.00934142 ...,  0.40351441  0.004      -0.09      ]","[-0.14172793  0.23756081 -0.06287623 ..., -0.45567695  0.0085     -0.1015    ]","[-0.09001785  0.17846959 -0.06149283 ...,  0.40637688 -0.00600001 -0.085     ]","[-0.08199666  0.19625691  0.15299168 ...,  0.39906083  0.0025     -0.0895    ]","[  1.58924665e-01  -1.91338038e-01  -1.67454358e-01 ...,  -2.75179670e-01
   8.71535221e-10  -7.40000022e-02]"
"[ 0.12865525  0.07087573 -0.00884142 ...,  0.40301441  0.0045     -0.0895    ]","[-0.14122793  0.23906081 -0.06237623 ..., -0.45417696  0.006      -0.102     ]","[-0.09051785  0.17796959 -0.06099283 ...,  0.40487688 -0.00650001 -0.0835    ]","[-0.07949666  0.19875691  0.15049168 ...,  0.39656083  0.005      -0.089     ]","[  1.58924665e-01  -1.91338038e-01  -1.67454358e-01 ...,  -2.75179670e-01
   8.70921249e-10  -7.40000022e-02]"
"[ 0.12815525  0.07037573 -0.00834142 ...,  0.40451441  0.003      -0.088     ]","[-0.14022793  0.24006081 -0.06137623 ..., -0.45517696  0.007      -0.101     ]","[-0.09001785  0.17846959 -0.06149283 ...,  0.40537688 -0.00500001 -0.084     ]","[-0.07849666  0.19975691  0.14949168 ...,  0.39756083  0.004      -0.09      ]","[ 0.15642467 -0.18883804 -0.16995436 ..., -0.27267967  0.0005     -0.0765    ]"
"[ 0.12715526  0.06837573 -0.00634143 ...,  0.40251441  0.004      -0.087     ]","[-0.14072793  0.23956081 -0.06187623 ..., -0.45567696  0.0065     -0.1015    ]","[-0.09001785  0.17846959 -0.06149283 ...,  0.40637688 -0.00500001 -0.085     ]","[-0.07899666  0.19925691  0.14999168 ...,  0.39806083  0.0035     -0.0905    ]","[ 0.15542467 -0.18783804 -0.17095436 ..., -0.27167967  0.0005     -0.0785    ]"
"[ 0.12715526  0.06837573 -0.00634143 ...,  0.40251441  0.004      -0.087     ]","[-0.14272793  0.23656081 -0.06287624 ..., -0.45667696  0.0045     -0.1025    ]","[-0.09201785  0.17646959 -0.06049283 ...,  0.40437688 -0.00600001 -0.084     ]","[-0.08199666  0.19625691  0.15299168 ...,  0.40106083  0.0005     -0.0935    ]","[ 0.15692467 -0.18933804 -0.16945436 ..., -0.27017967 -0.001      -0.08      ]"
"[ 0.12615526  0.06737573 -0.00534143 ...,  0.40451441  0.002      -0.088     ]","[-0.14322793  0.23606081 -0.06337624 ..., -0.45717696  0.004      -0.103     ]","[-0.09251785  0.17596959 -0.05999283 ...,  0.40487688 -0.0065     -0.0845    ]","[ -8.34966554e-02   1.94756913e-01   1.54491682e-01 ...,   4.00560833e-01
  -8.82376240e-10  -9.39999992e-02]","[  1.55924666e-01  -1.88338039e-01  -1.70454320e-01 ...,  -2.69179670e-01
   8.39053981e-10  -7.90000022e-02]"
"[ 0.12565526  0.06687573 -0.00484143 ...,  0.40401441  0.0035     -0.0895    ]","[-0.14022793  0.23806081 -0.06037624 ..., -0.45517696  0.002      -0.106     ]","[-0.09151785  0.17696959 -0.06099283 ...,  0.40387688 -0.0055     -0.0835    ]","[-0.08549665  0.19275691  0.15649168 ...,  0.39956083  0.002      -0.093     ]","[ 0.15492467 -0.18733804 -0.17145411 ..., -0.26717967  0.002      -0.079     ]"
"[ 0.12465526  0.06587573 -0.00384143 ...,  0.40301441  0.0045     -0.0905    ]","[-0.14022793  0.23806081 -0.06037624 ..., -0.45517696  0.002      -0.106     ]","[-0.09151785  0.17696959 -0.06099283 ...,  0.40387688 -0.0045     -0.0825    ]","[-0.08649665  0.19175691  0.15749168 ...,  0.39856083  0.001      -0.094     ]","[ 0.15442467 -0.18683804 -0.17195411 ..., -0.26867967  0.0005     -0.0805    ]"
"[ 0.12515526  0.06637573 -0.00434143 ...,  0.40251441  0.005      -0.091     ]","[-0.14272793  0.23556081 -0.06287624 ..., -0.45667696  0.0035     -0.1055    ]","[-0.09301785  0.17746958 -0.05949283 ...,  0.40337688 -0.00300005 -0.083     ]","[-0.08699665  0.19125691  0.15799168 ...,  0.39906083  0.0015     -0.0945    ]","[ 0.15542467 -0.18783804 -0.17095411 ..., -0.26767967  0.0015     -0.0815    ]"
"[ 0.12465528  0.06587573 -0.00384143 ...,  0.40201441  0.0045     -0.0925    ]","[-0.14522793  0.23306081 -0.06537624 ..., -0.45717696  0.005      -0.104     ]","[-0.09501785  0.17546958 -0.05749283 ...,  0.40137688 -0.00100005 -0.085     ]","[-0.08899665  0.18925692  0.15999168 ...,  0.40006083 -0.0005     -0.0975    ]","[ 0.15492467 -0.18733804 -0.17145411 ..., -0.26617967  0.003      -0.081     ]"
"[ 0.12415528  0.06537573 -0.00334143 ...,  0.40351441  0.004      -0.093     ]","[-0.14472793  0.23356081 -0.06487624 ..., -0.45767696  0.0045     -0.1035    ]","[-0.09551785  0.17496958 -0.05699283 ...,  0.40187688 -0.00050005 -0.0865    ]","[-0.08949665  0.18775692  0.16149168 ...,  0.40056083 -0.002      -0.096     ]","[ 0.15692467 -0.18933804 -0.16945411 ..., -0.26717967  0.001      -0.083     ]"
"[ 0.12615528  0.06737573 -0.00534143 ...,  0.40551441  0.005      -0.093     ]","[-0.14172793  0.23656081 -0.06187624 ..., -0.45467696  0.0075     -0.1065    ]","[-0.09601785  0.17446958 -0.05649283 ...,  0.40037688 -0.00100005 -0.088     ]","[-0.08849665  0.18875692  0.16049168 ...,  0.39956083 -0.001      -0.097     ]","[ 0.15942467 -0.19183804 -0.16695411 ..., -0.26667967 -0.0015     -0.0855    ]"
"[ 0.12865528  0.06987573 -0.00784143 ...,  0.40601441  0.0065     -0.0955    ]","[-0.13922793  0.23906081 -0.05937624 ..., -0.45317696  0.01       -0.109     ]","[-0.09451785  0.17596958 -0.05799283 ...,  0.39887688 -0.00050005 -0.0895    ]","[-0.08599665  0.19125692  0.15799168 ...,  0.39706083  0.0005     -0.0985    ]","[ 0.16042467 -0.19283804 -0.16595411 ..., -0.26667967 -0.0025     -0.0865    ]"
"[ 0.12965528  0.07087573 -0.00884143 ...,  0.40701441  0.0065     -0.0965    ]","[-0.13822793  0.24006081 -0.05837624 ..., -0.45417696  0.011      -0.11      ]","[-0.09201785  0.17846958 -0.06049283 ...,  0.39737688  0.00199995 -0.092     ]","[-0.08399665  0.19325692  0.15599168 ...,  0.39606083 -0.0005     -0.1005    ]","[ 0.15792467 -0.19033804 -0.16845411 ..., -0.26917967 -0.001      -0.085     ]"
"[ 0.12815528  0.06937573 -0.00734143 ...,  0.40651441  0.005      -0.098     ]","[-0.13822793  0.24006081 -0.05837624 ..., -0.45517696  0.011      -0.111     ]","[-0.09051785  0.17896958 -0.06199283 ...,  0.39687688  0.00249995 -0.0935    ]","[-0.08549665  0.19175692  0.15749168 ...,  0.39556083 -0.002      -0.102     ]","[ 0.15642467 -0.18883804 -0.16995411 ..., -0.27067967 -0.0015     -0.0845    ]"
"[ 0.12615528  0.06737573 -0.00534143 ...,  0.40851441  0.005      -0.1       ]","[-0.13872793  0.23956081 -0.05887624 ..., -0.45367696  0.0095     -0.1125    ]","[-0.09251785  0.17696958 -0.05999283 ...,  0.39887688  0.00049995 -0.0955    ]","[-0.08599665  0.19125692  0.15799168 ...,  0.39606083 -0.0015     -0.1025    ]","[  1.56924666e-01  -1.89338038e-01  -1.69454113e-01 ...,  -2.72179671e-01
   5.79248565e-10  -8.60000020e-02]"
"[ 0.12465528  0.06587573 -0.00384143 ...,  0.41001441  0.0045     -0.1015    ]","[-0.13722793  0.24106081 -0.05737624 ..., -0.45517696  0.009      -0.114     ]","[-0.09351785  0.17596958 -0.05899283 ...,  0.39787688 -0.00050005 -0.0945    ]","[-0.08899665  0.18825692  0.16099168 ...,  0.39706083  0.0015     -0.1045    ]","[ 0.15542467 -0.18783804 -0.17095411 ..., -0.27267967  0.0015     -0.0875    ]"
"[ 0.12565528  0.06687573 -0.00484143 ...,  0.40901441  0.0055     -0.0995    ]","[-0.13572793  0.24256081 -0.05887623 ..., -0.45367696  0.0085     -0.1145    ]","[-0.09501785  0.17446958 -0.05749283 ...,  0.39637689 -0.00100005 -0.093     ]","[-0.09049665  0.18675692  0.16249168 ...,  0.39656083  0.004      -0.105     ]","[ 0.15292467 -0.18533804 -0.17145412 ..., -0.27217967  0.003      -0.089     ]"
"[ 0.12465528  0.06587573 -0.00384143 ...,  0.40801441  0.0045     -0.0985    ]","[-0.13522793  0.24306081 -0.05837623 ..., -0.45317696  0.009      -0.115     ]","[-0.09451785  0.17496958 -0.05799283 ...,  0.39787688 -0.00150005 -0.0945    ]","[-0.09149665  0.18575692  0.16349168 ...,  0.39756083  0.003      -0.104     ]","[ 0.15342467 -0.18583804 -0.17095412 ..., -0.27267967  0.0025     -0.0885    ]"
"[ 0.12415528  0.06537573 -0.00334143 ...,  0.40751441  0.005      -0.098     ]","[-0.13822793  0.24006081 -0.06137623 ..., -0.45617696  0.006      -0.118     ]","[-0.09601785  0.17346958 -0.05649283 ...,  0.39937688 -0.00100005 -0.096     ]","[-0.09399665  0.18325692  0.16599168 ...,  0.40006083  0.0035     -0.1035    ]","[  1.55924666e-01  -1.88338039e-01  -1.68454115e-01 ...,  -2.75179671e-01
   5.65299845e-10  -9.10000019e-02]"
"[ 0.12265528  0.06387573 -0.00184143 ...,  0.40901441  0.0065     -0.0965    ]","[-0.14072793  0.23756081 -0.06387623 ..., -0.45867696  0.0035     -0.1205    ]","[-0.09501786  0.17246965 -0.05749283 ...,  0.39837689 -0.00200005 -0.097     ]","[-0.09349665  0.18375692  0.16549168 ...,  0.39956083  0.003      -0.104     ]","[ 0.15442467 -0.18683804 -0.16995412 ..., -0.27667967 -0.0015     -0.0925    ]"
"[ 0.12315528  0.06437573 -0.00234143 ...,  0.40751441  0.006      -0.097     ]","[-0.14172793  0.23656081 -0.06287623 ..., -0.45767696  0.0045     -0.1215    ]","[-0.09651785  0.17196965 -0.05599283 ...,  0.39687689 -0.00350005 -0.0955    ]","[-0.09399665  0.18325692  0.16599168 ...,  0.40006083  0.0015     -0.1055    ]","[ 0.15342467 -0.18583804 -0.17095412 ..., -0.27767967 -0.0025     -0.0925    ]"
"[ 0.12265528  0.06387573 -0.00184143 ...,  0.40601441  0.0045     -0.0965    ]","[-0.14222793  0.23606081 -0.06237624 ..., -0.45617696  0.005      -0.123     ]","[-0.09651785  0.17196965 -0.05599283 ...,  0.39587689 -0.00450005 -0.0965    ]","[-0.09149665  0.18575692  0.16349168 ...,  0.39856083 -0.001      -0.108     ]","[ 0.15292467 -0.18533804 -0.17145411 ..., -0.27617967 -0.004      -0.093     ]"
