policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.13215525  0.06837575 -0.01834143 ...,  0.3775149   0.008      -0.09      ]","[-0.1282277   0.22206078 -0.05437623 ..., -0.47117694 -0.00799999 -0.059     ]","[-0.08151779  0.13896969 -0.06899283 ...,  0.42687687 -0.0045     -0.0615    ]","[-0.07899665  0.20125691  0.15099168 ...,  0.39306083  0.0025     -0.0585    ]","[ 0.1544247  -0.19483804 -0.15795442 ..., -0.29467967  0.0035     -0.0795    ]"
"[ 0.13315525  0.06737575 -0.01734143 ...,  0.3785149   0.009      -0.091     ]","[-0.1272277   0.22306078 -0.05537623 ..., -0.47017694 -0.00699999 -0.058     ]","[-0.08301779  0.13746974 -0.06749283 ...,  0.42737687 -0.003      -0.06      ]","[ -8.14966480e-02   1.98756913e-01   1.53491682e-01 ...,   3.95560829e-01
  -5.93947162e-10  -5.59999990e-02]","[ 0.1579247  -0.19833804 -0.16145441 ..., -0.29317967  0.005      -0.083     ]"
"[ 0.13465524  0.06587575 -0.01584143 ...,  0.3830149   0.0095     -0.0945    ]","[-0.1277277   0.22256078 -0.05487623 ..., -0.47067694 -0.00649999 -0.0575    ]","[-0.08201779  0.13746974 -0.06849283 ...,  0.42837687 -0.003      -0.06      ]","[-0.08199665  0.19825691  0.15399168 ...,  0.39706083 -0.0015     -0.0555    ]","[ 0.1589247  -0.19933804 -0.16245441 ..., -0.29317967  0.005      -0.085     ]"
"[ 0.13515518  0.06537575 -0.01534143 ...,  0.3835149   0.011      -0.094     ]","[-0.1332277   0.21806078 -0.05037623 ..., -0.47617694 -0.01099999 -0.062     ]","[-0.08601779  0.13346974 -0.06449283 ...,  0.42537687 -0.007      -0.065     ]","[-0.08249665  0.19775691  0.15449168 ...,  0.39856083 -0.003      -0.057     ]","[ 0.1549247  -0.19533804 -0.15845442 ..., -0.29617966  0.006      -0.082     ]"
"[ 0.13615518  0.06437575 -0.01434144 ...,  0.3825149   0.012      -0.095     ]","[-0.1322277   0.21906078 -0.05137623 ..., -0.47517694 -0.01199999 -0.063     ]","[-0.08651779  0.13296974 -0.06399283 ...,  0.42487687 -0.0075     -0.0655    ]","[-0.08299665  0.19725691  0.15499168 ...,  0.39906083 -0.0035     -0.0565    ]","[ 0.1534247  -0.19383804 -0.15695442 ..., -0.29767966  0.0065     -0.0805    ]"
"[ 0.13565519  0.06787575 -0.01684144 ...,  0.3780149   0.0125     -0.0975    ]","[-0.1302277   0.22106078 -0.05337623 ..., -0.47317694 -0.01099999 -0.066     ]","[-0.08801779  0.13146975 -0.06249283 ...,  0.42637687 -0.009      -0.064     ]","[-0.08349665  0.19675691  0.15549168 ...,  0.39956083 -0.004      -0.055     ]","[ 0.1519247  -0.19233804 -0.15545442 ..., -0.29917966  0.007      -0.082     ]"
"[ 0.13515519  0.06737575 -0.01634144 ...,  0.3785149   0.011      -0.098     ]","[-0.1297277   0.22156078 -0.05387623 ..., -0.47167694 -0.00949999 -0.0645    ]","[-0.08401779  0.13546975 -0.06649283 ...,  0.42337687 -0.005      -0.065     ]","[-0.08399665  0.19625692  0.15599168 ...,  0.39806083 -0.0045     -0.0535    ]","[ 0.1539247  -0.19433804 -0.15745442 ..., -0.29817966  0.005      -0.084     ]"
"[ 0.13415519  0.06637575 -0.01534144 ...,  0.3795149   0.012      -0.097     ]","[-0.1292277   0.22206078 -0.05437623 ..., -0.47017694 -0.00999999 -0.065     ]","[-0.08251779  0.13696975 -0.06799283 ...,  0.42287687 -0.0035     -0.0645    ]","[-0.08249665  0.19775691  0.15449168 ...,  0.39456083 -0.008      -0.055     ]","[ 0.1564247  -0.19683804 -0.15995442 ..., -0.29667966  0.0025     -0.0855    ]"
"[ 0.13315519  0.06537575 -0.01434144 ...,  0.3805149   0.014      -0.096     ]","[-0.1312277   0.22006078 -0.05237623 ..., -0.47117694 -0.00799999 -0.067     ]","[-0.08401779  0.13546975 -0.06649283 ...,  0.42137687 -0.002      -0.063     ]","[-0.08349665  0.19675692  0.15549168 ...,  0.39556083 -0.007      -0.054     ]","[ 0.1559247  -0.19633804 -0.16045441 ..., -0.30017966  0.001      -0.082     ]"
"[ 0.13265519  0.06487575 -0.01384144 ...,  0.3820149   0.0125     -0.0975    ]","[-0.1347277   0.21656078 -0.04887623 ..., -0.47067694 -0.00449999 -0.0665    ]","[-0.08501779  0.13446975 -0.06549283 ...,  0.42137687 -0.001      -0.063     ]","[-0.08399665  0.19625692  0.15599168 ...,  0.39506083 -0.0075     -0.0535    ]","[  1.54924703e-01  -1.95338038e-01  -1.59454415e-01 ...,  -3.02179658e-01
  -3.87515312e-10  -8.19999996e-02]"
"[ 0.13015519  0.06337575 -0.01234144 ...,  0.3845149   0.013      -0.1       ]","[-0.1322277   0.21906078 -0.05137623 ..., -0.47217694 -0.00299999 -0.069     ]","[-0.08251779  0.13696975 -0.06799283 ...,  0.41887687 -0.0035     -0.0635    ]","[-0.08099665  0.19825692  0.15299168 ...,  0.39206083 -0.0045     -0.0515    ]","[ 0.1554247  -0.19583804 -0.15995441 ..., -0.30067966  0.0005     -0.0805    ]"
"[ 0.13065519  0.06387575 -0.01284144 ...,  0.3850149   0.0125     -0.1005    ]","[-0.1292277   0.22206078 -0.05437623 ..., -0.47417694 -0.00099999 -0.071     ]","[-0.08351779  0.13496975 -0.06699283 ...,  0.41987687 -0.0055     -0.0625    ]","[-0.08399665  0.19525692  0.15599168 ...,  0.39506083 -0.0065     -0.0505    ]","[ 0.1519247  -0.19233804 -0.15645441 ..., -0.29817966  0.003      -0.083     ]"
"[ 0.13365519  0.06587575 -0.01484144 ...,  0.3840149   0.0115     -0.1035    ]","[-0.1287277   0.22256078 -0.05487623 ..., -0.47567694 -0.00049999 -0.0715    ]","[-0.08251779  0.13596975 -0.06799283 ...,  0.41987687 -0.0075     -0.0615    ]","[-0.08549665  0.19375692  0.15749168 ...,  0.39556083 -0.005      -0.05      ]","[ 0.1509247  -0.19133804 -0.15545441 ..., -0.29617966  0.004      -0.085     ]"
"[ 0.13015519  0.06237575 -0.01134144 ...,  0.38551491  0.009      -0.105     ]","[-0.1312277   0.22006078 -0.05237623 ..., -0.47717694 -0.00099999 -0.074     ]","[-0.08401779  0.13446975 -0.06649283 ...,  0.41937687 -0.008      -0.063     ]","[-0.08599665  0.19225692  0.15799168 ...,  0.39706083 -0.0035     -0.0495    ]","[ 0.1494247  -0.18983804 -0.15395441 ..., -0.29667966  0.0025     -0.0845    ]"
"[ 0.12915519  0.06237575 -0.01134144 ...,  0.38551491  0.008      -0.105     ]","[-0.1342277   0.21706078 -0.04937623 ..., -0.47917694 -0.00199999 -0.075     ]","[-0.08451779  0.13296976 -0.06599283 ...,  0.41887687 -0.0095     -0.0625    ]","[-0.08549665  0.19175692  0.15749168 ...,  0.39756083 -0.002      -0.05      ]","[ 0.1509247  -0.19133804 -0.15545441 ..., -0.29717966  0.004      -0.083     ]"
"[ 0.13015515  0.06437575 -0.01334144 ...,  0.38851491  0.005      -0.106     ]","[-0.13522771  0.21606078 -0.04737623 ..., -0.47617694  0.00100001 -0.072     ]","[-0.08601779  0.13146976 -0.06449283 ...,  0.41737687 -0.009      -0.064     ]","[-0.08649665  0.19075692  0.15849168 ...,  0.39856083 -0.001      -0.049     ]","[ 0.1519247  -0.19233804 -0.15645441 ..., -0.29517966  0.001      -0.08      ]"
"[ 0.13115515  0.06337575 -0.01234147 ...,  0.38751491  0.004      -0.107     ]","[-0.13522771  0.21606078 -0.04737623 ..., -0.47517694  0.00200001 -0.071     ]","[-0.08901779  0.12846976 -0.06149283 ...,  0.42137687 -0.012      -0.064     ]","[-0.08599665  0.19125692  0.15799168 ...,  0.39806083 -0.0015     -0.0495    ]","[  1.51924702e-01  -1.92338038e-01  -1.56454411e-01 ...,  -2.95179658e-01
  -9.86880064e-11  -7.90000000e-02]"
"[ 0.13265515  0.06187575 -0.01184147 ...,  0.38601491  0.0035     -0.1085    ]","[-0.13422771  0.21606078 -0.04737623 ..., -0.47817694 -0.00199999 -0.072     ]","[-0.09001779  0.12746977 -0.06049283 ...,  0.42237687 -0.013      -0.063     ]","[-0.08049665  0.19675692  0.15249168 ...,  0.39356083 -0.006      -0.054     ]","[ 0.1569247  -0.19733804 -0.16145441 ..., -0.29017966  0.003      -0.08      ]"
"[ 0.12965515  0.06387575 -0.0148414  ...,  0.38301491  0.0015     -0.1065    ]","[-0.13272771  0.21756078 -0.04887623 ..., -0.47867694 -0.00349999 -0.0735    ]","[-0.08951779  0.12796977 -0.06099283 ...,  0.42287687 -0.0125     -0.0625    ]","[-0.08149665  0.19575692  0.15349168 ...,  0.39456083 -0.005      -0.055     ]","[ 0.1564247  -0.19683804 -0.16095441 ..., -0.29067966  0.0025     -0.0795    ]"
"[ 0.12915517  0.06537575 -0.01634139 ...,  0.38451491  0.003      -0.105     ]","[-0.13072771  0.21956078 -0.05087623 ..., -0.47667694 -0.00149999 -0.0755    ]","[-0.08851779  0.12996977 -0.06199283 ...,  0.42087687 -0.0115     -0.0645    ]","[-0.08599665  0.19125692  0.15799168 ...,  0.39806083 -0.0025     -0.0585    ]","[ 0.1524247  -0.19283804 -0.15695441 ..., -0.29467966  0.0035     -0.0835    ]"
"[ 0.13015517  0.06437575 -0.01534139 ...,  0.38651491  0.005      -0.103     ]","[-0.12772771  0.22256078 -0.05387623 ..., -0.47667695 -0.00249999 -0.0775    ]","[-0.09101779  0.12746977 -0.05949283 ...,  0.42237687 -0.009      -0.065     ]","[-0.08749665  0.18975692  0.15949168 ...,  0.39956083 -0.004      -0.059     ]","[ 0.1499247  -0.19033804 -0.15445441 ..., -0.29517966  0.003      -0.086     ]"
"[ 0.13115517  0.06337575 -0.01434139 ...,  0.38751491  0.006      -0.104     ]","[-0.12722771  0.22306078 -0.05437622 ..., -0.47517695 -0.00299999 -0.077     ]","[-0.08951779  0.12896977 -0.06099283 ...,  0.41987687 -0.0075     -0.0665    ]","[-0.08749665  0.18975692  0.15949168 ...,  0.39956083 -0.004      -0.059     ]","[ 0.1479247  -0.18833804 -0.15245441 ..., -0.29417966  0.003      -0.089     ]"
"[ 0.13215516  0.06237575 -0.01334139 ...,  0.38651491  0.006      -0.104     ]","[-0.12622772  0.22406078 -0.05537622 ..., -0.47617695 -0.00199999 -0.078     ]","[-0.09101779  0.12746977 -0.05949283 ...,  0.42037687 -0.008      -0.067     ]","[-0.08249665  0.19475692  0.15449168 ...,  0.39556083 -0.007      -0.057     ]","[  1.50924702e-01  -1.91338038e-01  -1.55454412e-01 ...,  -2.91179658e-01
  -4.22313269e-12  -8.80000001e-02]"
"[ 0.13215516  0.06137575 -0.0123414  ...,  0.38851491  0.006      -0.106     ]","[-0.12572772  0.22456078 -0.05587622 ..., -0.47567695 -0.00149999 -0.0785    ]","[-0.09101779  0.12746977 -0.05949283 ...,  0.42137687 -0.008      -0.067     ]","[-0.08199665  0.19525692  0.15399168 ...,  0.39506083 -0.0075     -0.0565    ]","[ 0.1534247  -0.19383804 -0.15795441 ..., -0.29167966 -0.0005     -0.0885    ]"
"[ 0.13365515  0.06087575 -0.0118414  ...,  0.38901491  0.0055     -0.1075    ]","[-0.13122772  0.21906078 -0.05037622 ..., -0.47917695 -0.00699999 -0.082     ]","[-0.08901779  0.12946977 -0.06149283 ...,  0.42337687 -0.01       -0.068     ]","[-0.08749665  0.18975692  0.15949168 ...,  0.39956083 -0.005      -0.059     ]","[ 0.1529247  -0.19333804 -0.15745441 ..., -0.29317966  0.001      -0.092     ]"
"[ 0.13315516  0.06237575 -0.0133414  ...,  0.38851491  0.004      -0.109     ]","[-0.13022772  0.22006078 -0.05137622 ..., -0.47817695 -0.00799999 -0.083     ]","[-0.09051779  0.12796977 -0.05999283 ...,  0.42487687 -0.0085     -0.0685    ]","[-0.08849665  0.18875692  0.16049168 ...,  0.39856083 -0.004      -0.058     ]","[ 0.1519247  -0.19233804 -0.15645441 ..., -0.29317966  0.003      -0.093     ]"
"[ 0.13465515  0.06087575 -0.0118414  ...,  0.38701491  0.0045     -0.1085    ]","[-0.12822772  0.22206078 -0.05337622 ..., -0.47717695 -0.00799999 -0.085     ]","[-0.08801779  0.13046977 -0.06249283 ...,  0.42337687 -0.011      -0.071     ]","[-0.08899646  0.18925693  0.15999168 ...,  0.39506083 -0.0045     -0.0585    ]","[ 0.1489247  -0.18933804 -0.15345441 ..., -0.29117966  0.004      -0.097     ]"
"[ 0.13515515  0.06037575 -0.0113414  ...,  0.38551491  0.006      -0.11      ]","[-0.12822771  0.22206078 -0.05337623 ..., -0.47517695 -0.00699999 -0.084     ]","[-0.08501779  0.13346977 -0.06549283 ...,  0.42037687 -0.014      -0.074     ]","[-0.08949646  0.18875693  0.16049168 ...,  0.39656083 -0.006      -0.059     ]","[ 0.1479247  -0.18833804 -0.15245441 ..., -0.29017966  0.003      -0.096     ]"
"[ 0.13715515  0.06037575 -0.0103414  ...,  0.38351491  0.006      -0.111     ]","[-0.12522771  0.22506078 -0.05637623 ..., -0.47417695 -0.00499999 -0.086     ]","[-0.08601779  0.13246977 -0.06449283 ...,  0.42237687 -0.015      -0.072     ]","[-0.08999646  0.18825693  0.16099168 ...,  0.39706083 -0.0055     -0.0595    ]","[ 0.1484247  -0.18883804 -0.15295441 ..., -0.28767966  0.0025     -0.0975    ]"
"[ 0.13615515  0.06137575 -0.0113414  ...,  0.38151491  0.007      -0.11      ]","[-0.12572771  0.22456078 -0.05587623 ..., -0.47467695 -0.00549999 -0.0855    ]","[-0.08801779  0.13046977 -0.06249283 ...,  0.42337687 -0.013      -0.071     ]","[-0.09049646  0.18775693  0.16149168 ...,  0.39756083 -0.006      -0.06      ]","[ 0.1474247  -0.18783804 -0.15295441 ..., -0.28667966  0.0015     -0.0995    ]"
"[ 0.13365515  0.06387575 -0.0128414  ...,  0.37901491  0.0065     -0.1085    ]","[-0.12372772  0.22656078 -0.05787623 ..., -0.47567695 -0.00749999 -0.0845    ]","[-0.08751779  0.13096977 -0.06299283 ...,  0.42387687 -0.0135     -0.0715    ]","[-0.08549646  0.19275693  0.15649168 ...,  0.39256083 -0.002      -0.063     ]","[ 0.1469247  -0.18733804 -0.15245441 ..., -0.28817966  0.003      -0.098     ]"
"[ 0.1361551   0.06237575 -0.0113414  ...,  0.37951491  0.006      -0.107     ]","[-0.12272772  0.22756078 -0.05887623 ..., -0.47667695 -0.00949999 -0.0865    ]","[-0.08851779  0.12796978 -0.06199283 ...,  0.41987687 -0.0165     -0.0735    ]","[-0.08499646  0.19325693  0.15599168 ...,  0.39306083 -0.0015     -0.0625    ]","[ 0.1454247  -0.18583804 -0.15095441 ..., -0.28767966  0.0055     -0.0975    ]"
"[ 0.13715509  0.06237575 -0.0113414  ...,  0.37951491  0.004      -0.107     ]","[-0.12222772  0.22806078 -0.05937623 ..., -0.47417695 -0.00899999 -0.086     ]","[-0.09001779  0.12646978 -0.06049283 ...,  0.42037687 -0.016      -0.072     ]","[-0.07949646  0.19875693  0.15049168 ...,  0.38756083 -0.006      -0.061     ]","[ 0.1469247  -0.18733804 -0.15245441 ..., -0.28517966  0.004      -0.099     ]"
"[ 0.13915509  0.06137575 -0.0103414  ...,  0.38051491  0.005      -0.108     ]","[-0.12222772  0.22806078 -0.05937623 ..., -0.47217695 -0.00699999 -0.087     ]","[-0.09001779  0.12546978 -0.06049283 ...,  0.41837687 -0.014      -0.07      ]","[-0.08049646  0.19775693  0.15149168 ...,  0.38656083 -0.007      -0.062     ]","[ 0.1459247  -0.18633804 -0.15145441 ..., -0.28317966  0.005      -0.1       ]"
"[ 0.14065509  0.05987575 -0.0088414  ...,  0.38001491  0.0065     -0.1095    ]","[-0.12322772  0.22706078 -0.05837623 ..., -0.47417695 -0.00599999 -0.087     ]","[-0.09051779  0.12396978 -0.05999283 ...,  0.41887687 -0.0125     -0.0695    ]","[-0.07999646  0.19825693  0.15099168 ...,  0.38706083 -0.0065     -0.0615    ]","[ 0.1449247  -0.18533804 -0.15045441 ..., -0.28217966  0.006      -0.101     ]"
"[ 0.14115509  0.05937575 -0.0083414  ...,  0.37951491  0.007      -0.109     ]","[-0.12272772  0.22756078 -0.05887623 ..., -0.47367695 -0.00549999 -0.0875    ]","[-0.09151779  0.12596978 -0.05899283 ...,  0.42087687 -0.0115     -0.0705    ]","[-0.08149646  0.19675693  0.15249168 ...,  0.38756083 -0.006      -0.063     ]","[ 0.1454247  -0.18583804 -0.15095441 ..., -0.28267966  0.0055     -0.1015    ]"
"[ 0.14015509  0.06037575 -0.0093414  ...,  0.38051491  0.006      -0.108     ]","[-0.12222772  0.22806078 -0.05937623 ..., -0.47417695 -0.00499999 -0.088     ]","[-0.09301779  0.12746975 -0.05749283 ...,  0.42437687 -0.011      -0.071     ]","[-0.08299646  0.19525693  0.15399168 ...,  0.38806083 -0.0045     -0.0645    ]","[ 0.1449247  -0.18533804 -0.15045441 ..., -0.28217966  0.004      -0.102     ]"
"[ 0.13565509  0.06487575 -0.0138414  ...,  0.38101492  0.0015     -0.1065    ]","[-0.12122772  0.22906078 -0.06037623 ..., -0.47317695 -0.00599999 -0.089     ]","[-0.09201779  0.12846975 -0.05849283 ...,  0.42337687 -0.01       -0.072     ]","[-0.08449646  0.19375693  0.15549168 ...,  0.38956083 -0.006      -0.063     ]","[ 0.1444247  -0.18483804 -0.14995441 ..., -0.28067966  0.0045     -0.1035    ]"
"[ 0.13715509  0.06637575 -0.0153414  ...,  0.38151492  0.001      -0.105     ]","[-0.12172772  0.22856078 -0.05987623 ..., -0.47367695 -0.00549999 -0.0885    ]","[-0.08751779  0.13196975 -0.06299283 ...,  0.42087687 -0.0065     -0.0715    ]","[-0.08599646  0.19225693  0.15699168 ...,  0.38906083 -0.0075     -0.0645    ]","[  1.47924702e-01  -1.88338039e-01  -1.53454414e-01 ...,  -2.84179660e-01
  -1.81559094e-10  -1.07999999e-01]"
"[ 0.13615509  0.06537575 -0.0143414  ...,  0.38051492  0.002      -0.106     ]","[-0.12722772  0.22306078 -0.05437623 ..., -0.47517695 -0.00599999 -0.093     ]","[-0.08901779  0.13046975 -0.06149283 ...,  0.42137687 -0.008      -0.072     ]","[-0.08549646  0.19275693  0.15649168 ...,  0.38756083 -0.007      -0.066     ]","[ 0.1489247  -0.18933804 -0.15445441 ..., -0.28417966 -0.001      -0.109     ]"
"[ 0.13415509  0.06337575 -0.0123414  ...,  0.37951492  0.002      -0.108     ]","[-0.12622772  0.22406078 -0.05537623 ..., -0.47417695 -0.00699999 -0.094     ]","[-0.08951779  0.12996975 -0.06099283 ...,  0.42187687 -0.0075     -0.0725    ]","[-0.08599646  0.19225693  0.15699168 ...,  0.38806083 -0.0055     -0.0675    ]","[ 0.1459247  -0.18633804 -0.15145441 ..., -0.28617966  0.003      -0.114     ]"
"[  1.31155093e-01   5.93757491e-02  -8.34139759e-03 ...,   3.83514917e-01
   3.55567928e-09  -1.08999999e-01]","[-0.12572772  0.22456078 -0.05587623 ..., -0.47467695 -0.00749999 -0.0945    ]","[-0.08951779  0.12996975 -0.06099283 ...,  0.41987687 -0.0095     -0.0735    ]","[-0.08699646  0.19125693  0.15799168 ...,  0.38806083 -0.0065     -0.0675    ]","[ 0.1454247  -0.18583804 -0.15095441 ..., -0.28667966  0.0025     -0.1135    ]"
"[ 0.13165509  0.05987575 -0.0068414  ...,  0.38501492 -0.0015     -0.1085    ]","[-0.12322772  0.22706078 -0.05837622 ..., -0.47417695 -0.00599999 -0.097     ]","[-0.09101779  0.12946975 -0.05949283 ...,  0.42037687 -0.009      -0.071     ]","[-0.08849646  0.18975693  0.15949168 ...,  0.38956083 -0.005      -0.069     ]","[ 0.1459247  -0.18633804 -0.15145441 ..., -0.28817966  0.003      -0.115     ]"
"[ 0.13115509  0.06337575 -0.0093414  ...,  0.38051492 -0.005      -0.108     ]","[-0.12122772  0.22906078 -0.06037622 ..., -0.47217695 -0.00299999 -0.1       ]","[-0.09201779  0.12846975 -0.05849283 ...,  0.42137687 -0.011      -0.074     ]","[-0.08999646  0.18825693  0.16099168 ...,  0.39206083 -0.0025     -0.0695    ]","[ 0.1439247  -0.18433804 -0.14945442 ..., -0.29217966  0.006      -0.115     ]"
"[ 0.13115509  0.06437575 -0.0103414  ...,  0.37951492 -0.005      -0.107     ]","[-0.12072772  0.22956078 -0.06087622 ..., -0.47367695 -0.00149999 -0.1015    ]","[-0.09251779  0.12796975 -0.05799283 ...,  0.42087687 -0.0115     -0.0745    ]","[-0.09099646  0.18725693  0.16199168 ...,  0.39306083 -0.0035     -0.0695    ]","[ 0.1434247  -0.18383804 -0.14895442 ..., -0.29267966  0.0055     -0.1155    ]"
"[ 0.12865509  0.06187575 -0.0078414  ...,  0.37701492 -0.0045     -0.1075    ]","[-0.12522772  0.22506078 -0.05637622 ..., -0.47417695 -0.00299999 -0.1       ]","[-0.09451779  0.12596975 -0.05599283 ...,  0.41987687 -0.0135     -0.0765    ]","[-0.08949646  0.18875693  0.16049168 ...,  0.39156083 -0.004      -0.068     ]","[ 0.1424247  -0.18283804 -0.14795442 ..., -0.29167966  0.0045     -0.1175    ]"
"[ 0.12665509  0.06087575 -0.0068414  ...,  0.37901492 -0.0025     -0.1095    ]","[-0.12622772  0.22406078 -0.05537622 ..., -0.47417695 -0.00399999 -0.099     ]","[-0.09101779  0.12946975 -0.05949283 ...,  0.42037687 -0.012      -0.075     ]","[-0.08549646  0.19275693  0.15649168 ...,  0.38756083 -0.006      -0.066     ]","[ 0.1409247  -0.18133804 -0.14645443 ..., -0.29317966  0.006      -0.119     ]"
"[ 0.12715509  0.06137575 -0.0073414  ...,  0.37751492 -0.001      -0.111     ]","[-0.12722772  0.22306078 -0.05437623 ..., -0.47217695 -0.00299999 -0.097     ]","[-0.08901779  0.13146975 -0.06149283 ...,  0.41837687 -0.01       -0.075     ]","[-0.08699646  0.19125693  0.15799168 ...,  0.38706083 -0.0075     -0.0675    ]","[ 0.1439247  -0.18433804 -0.14945443 ..., -0.29617966  0.003      -0.116     ]"
"[ 0.12915509  0.06137575 -0.0073414  ...,  0.37451492  0.001      -0.111     ]","[-0.12472772  0.22556078 -0.05687622 ..., -0.47167695 -0.00549999 -0.0965    ]","[-0.09051779  0.12996975 -0.05999283 ...,  0.41687687 -0.0115     -0.0745    ]","[-0.08749646  0.19075693  0.15849168 ...,  0.38856083 -0.006      -0.068     ]","[ 0.1454247  -0.18583804 -0.15095443 ..., -0.29767966  0.0015     -0.1165    ]"
"[ 0.12765509  0.05987575 -0.0058414  ...,  0.37601492 -0.0005     -0.1115    ]","[-0.12222772  0.22606076 -0.05937622 ..., -0.47217695 -0.00399999 -0.094     ]","[-0.09151779  0.12896975 -0.05899283 ...,  0.41487687 -0.0145     -0.0765    ]","[-0.08749645  0.19075693  0.15849168 ...,  0.38856083 -0.005      -0.068     ]","[ 0.1419247  -0.18233804 -0.14745443 ..., -0.29917966 -0.002      -0.117     ]"
