policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[-0.17493174 -0.11246725 -0.01015517 ..., -0.00300016 -0.02199998
 -0.01199998]","[-0.18944802  0.0756173   0.11968675 ...,  0.01400001 -0.038      -0.055     ]","[-0.01203804  0.03576473 -0.14023907 ..., -0.00950001 -0.04149998
 -0.02150001]","[-0.11641082  0.09903713 -0.22934977 ...,  0.00900051 -0.02400001
 -0.03099999]","[-0.0866254  -0.02792369 -0.08068697 ..., -0.01000001 -0.06400003
 -0.05600004]"
"[-0.17443174 -0.11196725 -0.01065517 ..., -0.00350016 -0.02249998
 -0.01149998]","[-0.18944803  0.07461732  0.11868677 ...,  0.01600001 -0.036      -0.057     ]","[-0.01003804  0.03776472 -0.14223907 ..., -0.01050001 -0.04349998
 -0.02250001]","[-0.11441084  0.10103713 -0.2283498  ...,  0.01100051 -0.02600001
 -0.03299999]","[-0.0856254  -0.02592369 -0.08068681 ..., -0.00900001 -0.06500003
 -0.05400004]"
"[-0.17743173 -0.1089673  -0.01265513 ..., -0.00750016 -0.02049998
 -0.00949998]","[-0.18744805  0.07661731  0.12068677 ...,  0.01400001 -0.03500001 -0.056     ]","[-0.01103803  0.03676476 -0.14323132 ..., -0.00950001 -0.04249998
 -0.02350001]","[-0.11491084  0.10053713 -0.2278498  ...,  0.01050051 -0.02550001
 -0.03349999]","[-0.08212544 -0.02642356 -0.08318679 ..., -0.01050001 -0.06550003
 -0.05250004]"
"[-0.17693173 -0.11046728 -0.01115514 ..., -0.00900016 -0.01899998
 -0.01099998]","[-0.18344806  0.0756173   0.12268677 ...,  0.01000001 -0.035      -0.056     ]","[-0.01203802  0.03576476 -0.14523131 ..., -0.00850001 -0.04349998 -0.0245    ]","[-0.11741082  0.09603713 -0.23134976 ...,  0.01400051 -0.02300001
 -0.03699999]","[-0.08362543 -0.02792356 -0.08468676 ..., -0.00900001 -0.06500003
 -0.05400004]"
"[-0.17793172 -0.11046728 -0.01215513 ..., -0.01000016 -0.01799998
 -0.01199997]","[-0.18344806  0.0746173   0.12168678 ...,  0.00900001 -0.034      -0.056     ]","[-0.01303799  0.03776474 -0.14323132 ..., -0.00650001 -0.04449999 -0.0265    ]","[-0.11591084  0.09753706 -0.23384975 ...,  0.01550051 -0.02150001
 -0.03949999]","[-0.08312543 -0.02742356 -0.08518675 ..., -0.00850001 -0.06550003
 -0.05350004]"
"[-0.18193169 -0.11046729 -0.01015504 ..., -0.00800026 -0.01399998
 -0.01599997]","[-0.18394806  0.07411728  0.12018678 ...,  0.00850002 -0.0345     -0.0545    ]","[-0.01253799  0.03926472 -0.14373131 ..., -0.00800001 -0.04499999 -0.028     ]","[-0.11441083  0.09903706 -0.23634973 ...,  0.01300051 -0.02000001
 -0.04199999]","[-0.08362543 -0.02692355 -0.08368688 ..., -0.01100001 -0.06500005
 -0.05700004]"
"[-0.18393168 -0.11146729 -0.00615505 ..., -0.00700026 -0.01399998
 -0.02099997]","[-0.18244806  0.07561725  0.12068679 ...,  0.00700002 -0.036      -0.056     ]","[-0.0130379   0.03976471 -0.1442313  ..., -0.00750001 -0.04449999 -0.0285    ]","[-0.11591083  0.09753707 -0.23884967 ...,  0.01250051 -0.01650001
 -0.04449999]","[-0.08212545 -0.02542365 -0.08418684 ..., -0.01250001 -0.06650005
 -0.05850004]"
"[-0.18343169 -0.11196729 -0.00665505 ..., -0.00650026 -0.01349998
 -0.02049997]","[-0.18344806  0.07361726  0.1196868  ...,  0.00600002 -0.038      -0.056     ]","[-0.01453789  0.03826472 -0.14273131 ..., -0.00800001 -0.04399999 -0.028     ]","[-0.11441085  0.09903706 -0.23934964 ...,  0.01100051 -0.01500001
 -0.04499999]","[-0.08262544 -0.02692364 -0.08568682 ..., -0.01400001 -0.06900004
 -0.06100004]"
"[-0.18643168 -0.1099673  -0.00865504 ..., -0.00350026 -0.01549998
 -0.02249997]","[-0.18444805  0.07561724  0.11968681 ...,  0.00800002 -0.0419999  -0.057     ]","[-0.01453764  0.04026469 -0.14273125 ..., -0.01000001 -0.04199999 -0.03      ]","[-0.11341084  0.09803707 -0.23834965 ...,  0.01200051 -0.01300001
 -0.04799999]","[-0.07862548 -0.02692364 -0.08568688 ..., -0.01800001 -0.06900004
 -0.06600004]"
"[-0.18693165 -0.10846731 -0.01015503 ..., -0.00500026 -0.01699998
 -0.02299997]","[-0.18344806  0.07461726  0.11868681 ...,  0.00900002 -0.0429999  -0.056     ]","[-0.01653761  0.04026468 -0.14173126 ..., -0.01100001 -0.041      -0.032     ]","[-0.11191086  0.09953707 -0.23884962 ...,  0.01250051 -0.01350001
 -0.04749999]","[-0.07862547 -0.02692364 -0.08568688 ..., -0.01700001 -0.07000004
 -0.06700004]"
"[-0.18493172 -0.10946748 -0.01115494 ..., -0.00700026 -0.01899998
 -0.02599997]","[-0.18244806  0.07461726  0.11868681 ...,  0.00900002 -0.0429999  -0.056     ]","[-0.01503762  0.04176467 -0.14423125 ..., -0.01250001 -0.0395     -0.0335    ]","[-0.11041089  0.09903707 -0.23834966 ...,  0.01300051 -0.01400001
 -0.04799999]","[-0.07912546 -0.02942364 -0.08718685 ..., -0.01650001 -0.07050005
 -0.06950004]"
"[-0.18593172 -0.10946749 -0.01215494 ..., -0.00800026 -0.01999998
 -0.02599997]","[-0.17944801  0.07761727  0.11968681 ...,  0.01200002 -0.0469999  -0.057     ]","[-0.01653762  0.04026468 -0.14273126 ..., -0.01400001 -0.039      -0.035     ]","[-0.11041091  0.09803707 -0.23934924 ...,  0.01300051 -0.01300001
 -0.04799999]","[-0.07912554 -0.02842365 -0.08618686 ..., -0.01550001 -0.06850005
 -0.07150004]"
"[-0.18393172 -0.11146748 -0.01115494 ..., -0.00700026 -0.02099998
 -0.02799997]","[-0.18044799  0.07661728  0.11868681 ...,  0.01600002 -0.04899989 -0.06      ]","[-0.01553762  0.04126467 -0.14373125 ..., -0.01300001 -0.039      -0.035     ]","[-0.10741098  0.09603708 -0.2363493  ...,  0.01300051 -0.01400001
 -0.05099999]","[-0.08062552 -0.02792367 -0.08468689 ..., -0.01800001 -0.07000005
 -0.07200004]"
"[-0.18293172 -0.11346748 -0.01115496 ..., -0.00900025 -0.02299998
 -0.03099997]","[-0.18144798  0.0756173   0.11768682 ...,  0.01500002 -0.04899989 -0.062     ]","[-0.01553762  0.04226464 -0.14373125 ..., -0.01600002 -0.03799999 -0.038     ]","[-0.106411    0.09603488 -0.23734924 ...,  0.01400051 -0.01600001
 -0.04799999]","[-0.08112552 -0.02842367 -0.08518689 ..., -0.01750001 -0.07050005
 -0.07150004]"
"[-0.18393177 -0.11346748 -0.01515495 ..., -0.00900025 -0.02799998
 -0.03199997]","[-0.18094798  0.0761173   0.11818682 ...,  0.01350002 -0.04849989
 -0.06349999]","[-0.01453851  0.04126465 -0.14473123 ..., -0.01900001 -0.03899999 -0.039     ]","[-0.10691101  0.09553488 -0.2358493  ...,  0.0165005  -0.01750001
 -0.04949999]","[-0.07962555 -0.02592367 -0.08268689 ..., -0.01600001 -0.06900005
 -0.07300004]"
"[-0.18443177 -0.11396748 -0.01465495 ..., -0.00850025 -0.02949998
 -0.03349997]","[-0.17944803  0.07461728  0.11668683 ...,  0.01400002 -0.05099989
 -0.06499999]","[-0.01503851  0.04076465 -0.14423123 ..., -0.01950001 -0.03949999 -0.0395    ]","[-0.10441102  0.09403489 -0.23434935 ...,  0.01400051 -0.01500001
 -0.04999999]","[-0.07762563 -0.02792366 -0.08468692 ..., -0.01800001 -0.07100005
 -0.07600004]"
"[-0.18793173 -0.11246735 -0.01715494 ..., -0.00500025 -0.03299998
 -0.03599997]","[-0.18044801  0.07561727  0.11768681 ...,  0.01300002 -0.0499999
 -0.06399999]","[-0.01454008  0.04126464 -0.14573123 ..., -0.02000001 -0.03899999 -0.042     ]","[-0.10341103  0.09503488 -0.23334948 ...,  0.0150005  -0.01600001
 -0.04899999]","[-0.0776257  -0.02992364 -0.08568689 ..., -0.02100001 -0.07200005
 -0.07900004]"
"[ -1.91931695e-01  -1.10467349e-01  -2.01550812e-02 ...,  -2.52450853e-07
  -3.79999803e-02  -3.69999668e-02]","[-0.17944803  0.07661726  0.11868681 ...,  0.01300002 -0.0499999
 -0.06399999]","[-0.01754006  0.03926465 -0.14273123 ..., -0.019      -0.04199999
 -0.04200006]","[-0.10291103  0.09653488 -0.23384948 ...,  0.0155005  -0.01550001 -0.0485    ]","[-0.0781257  -0.03042364 -0.08518689 ..., -0.02150001 -0.07150005
 -0.07950004]"
"[-0.19293169 -0.11046735 -0.02015508 ...,  0.00099975 -0.03999998
 -0.03799997]","[-0.17994791  0.07711725  0.12018676 ...,  0.01450002 -0.0514999
 -0.06249999]","[-0.01654007  0.04026463 -0.14373123 ..., -0.01800001 -0.04099999
 -0.04300005]","[-0.10391107  0.09853475 -0.23484946 ...,  0.0175005  -0.01650001 -0.0505    ]","[-0.08012569 -0.03042364 -0.08418689 ..., -0.01950001 -0.07350005
 -0.08050004]"
"[ -1.94931607e-01  -1.09467407e-01  -1.71550984e-02 ...,  -2.52880431e-07
  -4.29999800e-02  -4.09999662e-02]","[-0.18244788  0.07861707  0.12068671 ...,  0.01400002 -0.0499999
 -0.06499999]","[-0.01654007  0.04026463 -0.14373123 ..., -0.01800001 -0.04199999
 -0.04400005]","[-0.10341106  0.09803474 -0.23534951 ...,  0.0180005  -0.02000001 -0.054     ]","[-0.08162569 -0.03092364 -0.08368691 ..., -0.01800003 -0.07400005
 -0.08100004]"
"[ -1.94931596e-01  -1.10467404e-01  -1.71550979e-02 ...,  -2.52983163e-07
  -4.39999799e-02  -4.09999661e-02]","[-0.18144788  0.08061706  0.12268671 ...,  0.01300002 -0.0519999
 -0.06299999]","[-0.01604008  0.04076462 -0.14423122 ..., -0.01650001 -0.04049999
 -0.04550005]","[-0.10441105  0.09703475 -0.2353495  ...,  0.0190005  -0.02000001 -0.055     ]","[-0.08262565 -0.03092365 -0.08268695 ..., -0.01900003 -0.07500005
 -0.08000004]"
"[-0.19443212 -0.1109674  -0.01665511 ...,  0.00149975 -0.04449998
 -0.04249997]","[-0.18044788  0.08061707  0.12268671 ...,  0.01300002 -0.05299989
 -0.06199999]","[-0.01454016  0.04326461 -0.14573122 ..., -0.019      -0.03699999
 -0.04700005]","[-0.10241115  0.09803459 -0.23734944 ...,  0.0180005  -0.01700001 -0.057     ]","[-0.08262561 -0.03292362 -0.08568694 ..., -0.01900003 -0.07700005
 -0.08200004]"
"[-0.19293262 -0.10946742 -0.01715514 ...,  0.00099975 -0.04399998
 -0.04199997]","[-0.18244788  0.07961708  0.1216867  ...,  0.01500002 -0.05499989
 -0.06099999]","[-0.01454016  0.04426465 -0.14673122 ..., -0.019      -0.03599999
 -0.04800005]","[-0.10041117  0.10103455 -0.23534949 ...,  0.0190005  -0.02000001 -0.059     ]","[-0.0826256  -0.03192362 -0.08668694 ..., -0.02000003 -0.07800005
 -0.08200004]"
"[-0.19143263 -0.10996742 -0.01565518 ..., -0.00050025 -0.04249998
 -0.03949997]","[-0.18244788  0.07961715  0.12468669 ...,  0.01300002 -0.05499989
 -0.05999999]","[-0.01554016  0.04626451 -0.14672871 ..., -0.021      -0.03499999
 -0.04700005]","[-0.09991117  0.10053455 -0.23584949 ...,  0.0185005  -0.02050001 -0.0595    ]","[-0.08412559 -0.03042363 -0.08518694 ..., -0.02050002 -0.07950005
 -0.08350004]"
"[-0.19093263 -0.11046741 -0.01515518 ..., -0.00200025 -0.04099999
 -0.03799997]","[-0.18144788  0.08061714  0.12568668 ...,  0.01400002 -0.05599989
 -0.05899999]","[-0.01804016  0.04676451 -0.14522872 ..., -0.0235     -0.03249999
 -0.04550006]","[-0.10041112  0.10003462 -0.23834947 ...,  0.0190005  -0.02000001 -0.062     ]","[-0.08262569 -0.03292184 -0.08668693 ..., -0.02000002 -0.08300005
 -0.08700004]"
"[-0.18943274 -0.10996745 -0.01465518 ..., -0.00050025 -0.04449998
 -0.03549997]","[-0.18094789  0.08111718  0.12618669 ...,  0.01450002 -0.05849989 -0.0595    ]","[-0.01954014  0.04926447 -0.14672854 ..., -0.025      -0.03299999
 -0.04400006]","[-0.1014111   0.10203461 -0.23934945 ...,  0.02100049 -0.01900001 -0.063     ]","[-0.08312569 -0.03342184 -0.08618694 ..., -0.01950003 -0.08250005
 -0.08750004]"
"[-0.18993275 -0.10846745 -0.01615518 ..., -0.00200025 -0.04399998
 -0.03599997]","[-0.18344792  0.07961722  0.12468669 ...,  0.01500002 -0.05599989 -0.059     ]","[-0.02254013  0.0442645  -0.14572854 ..., -0.028      -0.03199999
 -0.04200006]","[-0.10341107  0.09903462 -0.23834967 ...,  0.02400049 -0.01900001 -0.063     ]","[-0.0796257  -0.02992166 -0.08668689 ..., -0.01900003 -0.08400005
 -0.08500004]"
"[-0.19093279 -0.10646747 -0.01715518 ..., -0.00100026 -0.04499998
 -0.03399997]","[-0.18144795  0.07861722  0.12668666 ...,  0.01700002 -0.05499989 -0.06      ]","[-0.02354013  0.0432645  -0.14472854 ..., -0.027      -0.03099999
 -0.04300006]","[-0.10390705  0.09953462 -0.23784969 ...,  0.02350049 -0.01950001 -0.0625    ]","[-0.07862611 -0.02892166 -0.0846869  ..., -0.02000003 -0.08200005
 -0.08400004]"
"[-0.1879328  -0.10946746 -0.01515519 ..., -0.00300025 -0.04199998
 -0.03699997]","[-0.18094796  0.07911721  0.12718665 ...,  0.01650002 -0.05349989 -0.0595    ]","[-0.02354014  0.0452645  -0.14272855 ..., -0.028      -0.03099999
 -0.04500007]","[-0.10290706  0.10153461 -0.23684971 ...,  0.02550049 -0.01850001 -0.0635    ]","[-0.07762612 -0.02792166 -0.08368691 ..., -0.02100002 -0.08100005
 -0.08300004]"
"[-0.1884328  -0.10996746 -0.01565519 ..., -0.00350025 -0.04149998
 -0.03749997]","[-0.17844797  0.07961721  0.12868665 ...,  0.01900001 -0.05099989 -0.061     ]","[-0.02304015  0.04576442 -0.14122856 ..., -0.0265     -0.03149999
 -0.04650007]","[-0.10390702  0.10053464 -0.23684969 ...,  0.02650049 -0.01850001 -0.0655    ]","[-0.07712613 -0.02742166 -0.08218692 ..., -0.02050002 -0.08050005
 -0.08150004]"
"[-0.1829328  -0.11446745 -0.0111552  ..., -0.00700025 -0.04599998
 -0.03399997]","[-0.17794797  0.07911721  0.12918665 ...,  0.01950001 -0.05149989 -0.0615    ]","[-0.02254016  0.04626442 -0.14172857 ..., -0.025      -0.03299999
 -0.04700007]","[-0.10290704  0.10153466 -0.23684947 ...,  0.02750049 -0.01950001
 -0.06749999]","[-0.07662604 -0.02892166 -0.08368688 ..., -0.02200002 -0.08200005
 -0.08200004]"
"[-0.17893281 -0.11646721 -0.00715522 ..., -0.00900025 -0.05099998
 -0.03499997]","[-0.17944796  0.0786172   0.12568666 ...,  0.02300001 -0.05299989
 -0.05899999]","[-0.02254016  0.04626442 -0.14272857 ..., -0.024      -0.03299999
 -0.04700007]","[-0.10340692  0.10103467 -0.23834943 ...,  0.02800049 -0.02100001
 -0.06599999]","[-0.07612606 -0.02942161 -0.08518678 ..., -0.02150002 -0.08350005
 -0.08250004]"
"[-0.1799328  -0.11546721 -0.00815521 ..., -0.00800025 -0.05199998
 -0.03599997]","[-0.17894798  0.07911721  0.12618666 ...,  0.02250001 -0.05249989
 -0.05849999]","[-0.02303982  0.04576455 -0.14122857 ..., -0.0245     -0.03349999
 -0.04950007]","[-0.10240693  0.10103468 -0.23834944 ...,  0.02700049 -0.02000001 -0.064     ]","[-0.07662599 -0.0299216  -0.08268707 ..., -0.01900002 -0.08600005
 -0.08000004]"
"[-0.1814328  -0.11396721 -0.00965521 ..., -0.00650025 -0.05249998
 -0.03749997]","[-0.17994797  0.08011721  0.12718665 ...,  0.02450001 -0.05049989
 -0.05749999]","[-0.02053984  0.04826454 -0.14372856 ..., -0.026      -0.03399999
 -0.05200007]","[-0.10240689  0.10203243 -0.23636943 ...,  0.02900052 -0.02200001
 -0.06699999]","[-0.07762577 -0.03092159 -0.08168709 ..., -0.01800002 -0.08700005
 -0.08100004]"
"[-0.18293279 -0.11246722 -0.01115521 ..., -0.00500025 -0.05099998
 -0.03999997]","[-0.179448    0.08061721  0.12768665 ...,  0.02300001 -0.05199989
 -0.05699999]","[-0.02003984  0.04876454 -0.14322856 ..., -0.0265     -0.03349999
 -0.05250007]","[-0.10140693  0.10103243 -0.23736939 ...,  0.02800052 -0.02100001
 -0.06799999]","[-0.07712577 -0.03042161 -0.08118709 ..., -0.01750002 -0.08750005
 -0.08150004]"
"[-0.18493278 -0.11146724 -0.01015521 ..., -0.00200026 -0.05299998
 -0.04299997]","[-0.17894801  0.08311719  0.12818665 ...,  0.02050001 -0.05149989
 -0.05749999]","[-0.02203983  0.04676456 -0.1422285  ..., -0.0245     -0.03449999
 -0.05450007]","[-0.10140684  0.10003243 -0.23836925 ...,  0.02700052 -0.02100001
 -0.06799999]","[-0.07962573 -0.03392158 -0.07868707 ..., -0.02000002 -0.09000005
 -0.08400004]"
"[-0.18543277 -0.11296712 -0.00865522 ..., -0.00150026 -0.05249998
 -0.04349997]","[-0.17944801  0.08161719  0.12668665 ...,  0.02000001 -0.05199989
 -0.05599999]","[-0.02253981  0.04626462 -0.14472849 ..., -0.023      -0.03699999
 -0.05300007]","[-0.09990685  0.10153243 -0.23686926 ...,  0.02850052 -0.02250001
 -0.06849999]","[-0.07862577 -0.03292158 -0.07768709 ..., -0.01900003 -0.09100005
 -0.08500004]"
"[-0.18393278 -0.11446712 -0.00815521 ..., -0.00200026 -0.05099998
 -0.04399997]","[-0.17844801  0.08261719  0.12768665 ...,  0.01900001 -0.05299989
 -0.05699999]","[-0.02453981  0.04726461 -0.14372849 ..., -0.021      -0.03699999
 -0.05100007]","[-0.09790688  0.10353242 -0.23486929 ...,  0.02750052 -0.02350001
 -0.06650001]","[-0.07862577 -0.03292158 -0.07868706 ..., -0.01900003 -0.09200005
 -0.08400004]"
"[-0.18443277 -0.11296718 -0.00965428 ..., -0.00150026 -0.05249998
 -0.04349997]","[-0.17894801  0.08211719  0.12718665 ...,  0.01850001 -0.05349989
 -0.05749999]","[-0.02353981  0.04726461 -0.14472849 ..., -0.022      -0.03699999
 -0.05000007]","[-0.09640691  0.10203242 -0.23236933 ...,  0.02700052 -0.02300001
 -0.06800001]","[-0.0786258  -0.03192161 -0.07668728 ..., -0.02000003 -0.09300005
 -0.08500004]"
"[-0.18393283 -0.11346715 -0.00915431 ..., -0.00400026 -0.05499998
 -0.04699997]","[-0.18044793  0.0816172   0.12568668 ...,  0.01800001 -0.05499989
 -0.05599999]","[-0.02253982  0.0472646  -0.14372849 ..., -0.023      -0.03499999
 -0.04700007]","[-0.0974069   0.10103242 -0.23236929 ...,  0.02800052 -0.02200001
 -0.06800001]","[-0.07912582 -0.0334216  -0.07818726 ..., -0.02050003 -0.09250005
 -0.08650004]"
"[-0.18343283 -0.11396716 -0.00865432 ..., -0.00450026 -0.05549998
 -0.04849997]","[-0.17944793  0.08261719  0.12668668 ...,  0.01700001 -0.05399989 -0.055     ]","[-0.02353981  0.0482646  -0.14572847 ..., -0.023      -0.03299999
 -0.04800007]","[-0.09690691  0.09953243 -0.23086943 ...,  0.02650052 -0.02150002
 -0.06950001]","[-0.07962581 -0.03192161 -0.07668727 ..., -0.02000003 -0.09200005
 -0.08800004]"
"[-0.18543283 -0.11196716 -0.01065431 ..., -0.00450026 -0.05449998
 -0.05049997]","[-0.17944795  0.08261722  0.12768668 ...,  0.01600001 -0.05599989 -0.055     ]","[-0.02453981  0.04626462 -0.14572847 ..., -0.024      -0.03199999
 -0.05000007]","[-0.09440693  0.10103243 -0.23136924 ...,  0.02400052 -0.02300001
 -0.06900001]","[-0.07962581 -0.03192161 -0.07568728 ..., -0.02000003 -0.09200005
 -0.08700004]"
"[-0.18293284 -0.11446715 -0.00815432 ..., -0.00600025 -0.05699998
 -0.05299997]","[-0.18044794  0.08161722  0.12568672 ...,  0.01400001 -0.05799989 -0.054     ]","[-0.02653976  0.04426463 -0.14672846 ..., -0.023      -0.03199999
 -0.05100007]","[-0.09540522  0.10003243 -0.23136983 ...,  0.02400052 -0.02200002
 -0.06900001]","[-0.07812583 -0.03142171 -0.07618725 ..., -0.02150003 -0.09150005
 -0.08750002]"
"[-0.18343284 -0.11396715 -0.00865432 ..., -0.00550025 -0.05649998
 -0.05249997]","[-0.18094794  0.08111722  0.12518672 ...,  0.01450001 -0.05849989 -0.0545    ]","[-0.02453978  0.04626472 -0.14672846 ..., -0.024      -0.02999999
 -0.05400007]","[-0.09440523  0.10103243 -0.23036987 ...,  0.02500052 -0.02100002
 -0.07000001]","[-0.07762589 -0.0329217  -0.07768718 ..., -0.02000003 -0.09300005
 -0.08900002]"
"[-0.18543284 -0.11296713 -0.01065431 ..., -0.00450026 -0.05649998
 -0.05349997]","[-0.17994795  0.08211721  0.12618672 ...,  0.01550001 -0.05949989 -0.0535    ]","[-0.02553977  0.04626472 -0.14672846 ..., -0.023      -0.02899999
 -0.05400007]","[-0.09240523  0.10303243 -0.23036985 ...,  0.02400052 -0.02300002
 -0.07200001]","[-0.0761259  -0.03142172 -0.07918716 ..., -0.02150003 -0.09350005
 -0.09050002]"
"[-0.18743289 -0.10996718 -0.00965437 ..., -0.00250026 -0.05849998
 -0.05449997]","[-0.17944799  0.08061722  0.12568684 ...,  0.01700001 -0.06099989 -0.054     ]","[-0.02553979  0.0482647  -0.14672846 ..., -0.025      -0.02699999
 -0.05500008]","[-0.09290529  0.10253243 -0.22986988 ...,  0.02550052 -0.02450002
 -0.07350001]","[-0.07562589 -0.03292171 -0.07968715 ..., -0.02000003 -0.09100005
 -0.08900002]"
"[-0.1869329  -0.11246717 -0.00715437 ..., -0.00400026 -0.05899998
 -0.05699996]","[-0.17944798  0.08261721  0.12768683 ...,  0.01800001 -0.05999989 -0.055     ]","[-0.02553978  0.0482647  -0.14772845 ..., -0.025      -0.02799999
 -0.05600008]","[-0.09340526  0.10203243 -0.23036984 ...,  0.02700052 -0.02400002
 -0.07400001]","[-0.07662588 -0.03192172 -0.07868716 ..., -0.01900003 -0.09200005
 -0.08800002]"
"[-0.18493293 -0.11446717 -0.00215439 ..., -0.00400026 -0.06199998
 -0.05799996]","[-0.17994798  0.08311716  0.12718684 ...,  0.01950001 -0.06149989 -0.0535    ]","[-0.02653978  0.04626471 -0.14572851 ..., -0.02699999 -0.02999999
 -0.05400008]","[-0.09340526  0.10203243 -0.23236977 ...,  0.02700052 -0.02300002
 -0.07300001]","[-0.07862588 -0.03392171 -0.07668718 ..., -0.01800003 -0.09400005
 -0.08700002]"
"[-0.18443293 -0.11496713 -0.00065439 ..., -0.00650026 -0.06149998
 -0.05849996]","[-0.17944798  0.08461716  0.12868683 ...,  0.01800001 -0.06099989
 -0.05300001]","[-0.02353979  0.0472647  -0.1487285  ..., -0.02899999 -0.02799999
 -0.05600007]","[-0.09540525  0.09903244 -0.23436976 ...,  0.02800052 -0.02100002
 -0.07100001]","[-0.07712588 -0.03242172 -0.07818707 ..., -0.01650003 -0.09350005
 -0.08850002]"
"[-0.18493292 -0.11346714 -0.00315439 ..., -0.00700026 -0.06299993
 -0.05699997]","[-0.17994798  0.08411715  0.12818683 ...,  0.01850001 -0.06249989
 -0.05150001]","[-0.02403973  0.04776459 -0.14622851 ..., -0.02949999 -0.02849999
 -0.05950007]","[-0.09690523  0.09753244 -0.23586968 ...,  0.02850052 -0.02250002
 -0.07050001]","[-0.07962587 -0.03392169 -0.07668711 ..., -0.01700003 -0.09600005
 -0.08900002]"
