policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[-0.1649753  -0.20180625 -0.08325158 ..., -0.039      -0.03300006  0.003     ]","[-0.03362737 -0.14692253  0.19552364 ..., -0.074      -0.066      -0.058     ]","[ 0.04338337  0.08274764  0.14523878 ..., -0.069       0.005       0.013     ]","[-0.15133491  0.01565964  0.15622716 ..., -0.093      -0.057      -0.02100001]","[-0.14588284  0.1455847  -0.07513494 ..., -0.03799999 -0.12199998 -0.028     ]"
"[-0.15997531 -0.19680626 -0.07825158 ..., -0.04       -0.02800006  0.002     ]","[-0.03562737 -0.14492253  0.19352364 ..., -0.076      -0.064      -0.06      ]","[ 0.04638335  0.08374763  0.14823878 ..., -0.072       0.006       0.01      ]","[-0.15033491  0.01465964  0.15722716 ..., -0.096      -0.05400001
 -0.02200001]","[-0.13988284  0.1515847  -0.07113495 ..., -0.03599999 -0.12999998 -0.032     ]"
"[-0.15597533 -0.19680621 -0.07825158 ..., -0.04       -0.02400006 -0.002     ]","[-0.04062737 -0.14792253  0.19052363 ..., -0.075      -0.065      -0.061     ]","[ 0.04438335  0.08574763  0.15223878 ..., -0.072       0.008       0.014     ]","[-0.14633492  0.01265966  0.16122716 ..., -0.1        -0.05000001
 -0.02200001]","[-0.13888284  0.1545847  -0.07013495 ..., -0.03899999 -0.12899998 -0.033     ]"
"[-0.15197533 -0.19880621 -0.08025159 ..., -0.046      -0.02800006 -0.006     ]","[-0.03762737 -0.14692253  0.18952364 ..., -0.074      -0.064      -0.06      ]","[ 0.04838335  0.08774763  0.14823878 ..., -0.076       0.008       0.016     ]","[-0.14833491  0.01665965  0.15722716 ..., -0.102      -0.054      -0.02200001]","[-0.14388286  0.15958467 -0.06513497 ..., -0.04599999 -0.13599998 -0.04      ]"
"[-0.14897534 -0.19980621 -0.08525159 ..., -0.051      -0.03100006 -0.007     ]","[-0.03662738 -0.14592253  0.19052365 ..., -0.071      -0.063      -0.057     ]","[ 0.05038335  0.08974762  0.14623879 ..., -0.078       0.01        0.018     ]","[-0.15133491  0.01765969  0.15422716 ..., -0.107      -0.055      -0.02300001]","[-0.14588286  0.15758467 -0.06513497 ..., -0.04599999 -0.13599998 -0.042     ]"
"[-0.15197528 -0.2048062  -0.09025159 ..., -0.056      -0.03200006 -0.012     ]","[-0.02962738 -0.14092253  0.19752365 ..., -0.068      -0.066      -0.05      ]","[ 0.05338335  0.08874766  0.14323889 ..., -0.077       0.009       0.023     ]","[-0.15433491  0.01465969  0.15322716 ..., -0.108      -0.05200001
 -0.02600001]","[-0.14488287  0.16258465 -0.06013498 ..., -0.04499999 -0.13499998 -0.041     ]"
"[-0.1539753  -0.20880619 -0.09425158 ..., -0.056      -0.03400006 -0.014     ]","[-0.02762738 -0.14292253  0.19952365 ..., -0.07       -0.068      -0.046     ]","[ 0.05038335  0.08574766  0.14623888 ..., -0.076       0.012       0.02      ]","[-0.15533491  0.01565969  0.14822717 ..., -0.105      -0.055      -0.029     ]","[-0.14088288  0.16458465 -0.05613498 ..., -0.04899999 -0.13899998 -0.043     ]"
"[-0.16197528 -0.21080618 -0.0902516  ..., -0.048      -0.02800006 -0.01      ]","[-0.02362739 -0.13892253  0.20552364 ..., -0.076      -0.068      -0.048     ]","[ 0.04638336  0.08574766  0.15023888 ..., -0.076       0.01        0.012     ]","[-0.16033491  0.02065967  0.15522716 ..., -0.102      -0.05200001 -0.026     ]","[-0.14088287  0.16058466 -0.05213499 ..., -0.05299999 -0.14099998 -0.047     ]"
"[-0.16497528 -0.21180617 -0.0892516  ..., -0.045      -0.02700006 -0.009     ]","[-0.02562739 -0.14092253  0.20352364 ..., -0.072      -0.066      -0.048     ]","[ 0.04838335  0.08174766  0.15223888 ..., -0.072       0.01        0.016     ]","[-0.16233491  0.02265967  0.15322716 ..., -0.1        -0.05400001 -0.028     ]","[-0.14388287  0.16358466 -0.04913499 ..., -0.05399999 -0.13999998 -0.046     ]"
"[-0.15997522 -0.20280617 -0.08625161 ..., -0.044      -0.02000006 -0.01      ]","[-0.03062739 -0.14792253  0.19652366 ..., -0.069      -0.069      -0.053     ]","[ 0.04938335  0.08074766  0.15323888 ..., -0.065       0.007       0.017     ]","[-0.1653349   0.02965967  0.14622717 ..., -0.101      -0.061      -0.033     ]","[-0.14288288  0.16458466 -0.04813499 ..., -0.05499999 -0.14099998 -0.047     ]"
"[-0.15997518 -0.20280617 -0.08425162 ..., -0.046      -0.01800006 -0.012     ]","[-0.02962739 -0.15092252  0.20152365 ..., -0.07       -0.072      -0.056     ]","[ 0.05238334  0.08174776  0.15823888 ..., -0.064       0.008       0.014     ]","[-0.16633488  0.0266597   0.14322717 ..., -0.104      -0.064      -0.036     ]","[-0.14588288  0.16358467 -0.05113495 ..., -0.05799999 -0.13999998 -0.042     ]"
"[-0.15997516 -0.21080617 -0.08825161 ..., -0.054      -0.01600006 -0.018     ]","[-0.02962739 -0.15292251  0.20352365 ..., -0.074      -0.076      -0.06      ]","[ 0.05638333  0.08374776  0.16423888 ..., -0.064       0.01        0.014     ]","[-0.16733488  0.0256597   0.14222717 ..., -0.105      -0.065      -0.037     ]","[-0.14588288  0.16558463 -0.04913495 ..., -0.06199999 -0.13799998 -0.044     ]"
"[-0.15897516 -0.20980617 -0.08725161 ..., -0.053      -0.01500006 -0.019     ]","[-0.02462739 -0.14992251  0.20652365 ..., -0.075      -0.079      -0.061     ]","[ 0.06238304  0.08374777  0.16823888 ..., -0.068       0.01        0.008     ]","[-0.17033488  0.02265971  0.14522717 ..., -0.108      -0.06200001 -0.034     ]","[-0.15188287  0.16358464 -0.04513496 ..., -0.05999999 -0.14199998 -0.052     ]"
"[-0.1559752  -0.21080617 -0.07825162 ..., -0.048      -0.01200006 -0.03      ]","[-0.02962739 -0.15092251  0.20152365 ..., -0.07       -0.076      -0.066     ]","[ 0.06138304  0.08474777  0.17323887 ..., -0.069       0.011       0.005     ]","[-0.16633488  0.02665971  0.13522717 ..., -0.104      -0.072      -0.038     ]","[-0.15288287  0.16258464 -0.04213496 ..., -0.05899999 -0.14299998 -0.055     ]"
"[-0.1579752  -0.21280617 -0.08025162 ..., -0.05       -0.01000006 -0.032     ]","[-0.03562739 -0.15292251  0.19552367 ..., -0.068      -0.072      -0.07      ]","[ 0.06438263  0.08974777  0.17823887 ..., -0.074       0.01        0.006     ]","[-0.16533488  0.02765971  0.13422717 ..., -0.105      -0.073      -0.037     ]","[-0.15388287  0.16758463 -0.03713496 ..., -0.06399999 -0.14399998 -0.052     ]"
"[-0.16297519 -0.21580616 -0.08325162 ..., -0.055      -0.00700006 -0.029     ]","[-0.03562739 -0.15692251  0.19552367 ..., -0.064      -0.076      -0.064     ]","[ 0.06238264  0.09374777  0.18223887 ..., -0.076       0.008       0.006     ]","[-0.16833488  0.02265971  0.13722712 ..., -0.108      -0.068      -0.034     ]","[-0.15388286  0.16958463 -0.03713496 ..., -0.06199999 -0.14399998 -0.052     ]"
"[-0.1599752  -0.21480617 -0.08625161 ..., -0.052      -0.00400006 -0.032     ]","[-0.03662738 -0.15992251  0.19652367 ..., -0.063      -0.079      -0.063     ]","[ 0.06638263  0.09574778  0.17823889 ..., -0.08        0.004       0.004     ]","[-0.17033487  0.01865972  0.13722713 ..., -0.11       -0.072      -0.03      ]","[-0.15188287  0.17358461 -0.03913498 ..., -0.06599999 -0.14999998 -0.052     ]"
"[ -1.57975124e-01  -2.12806163e-01  -8.82516242e-02 ...,  -5.40000008e-02
  -6.22501561e-08  -3.59999990e-02]","[-0.03562738 -0.15492251  0.20152367 ..., -0.068      -0.078      -0.058     ]","[ 0.06538264  0.09674778  0.17723888 ..., -0.081       0.003       0.005     ]","[-0.17033487  0.01865972  0.13922713 ..., -0.112      -0.078      -0.034     ]","[-0.15088287  0.17458461 -0.04013497 ..., -0.06499999 -0.15099998 -0.053     ]"
"[-0.15997512 -0.21680615 -0.08825163 ..., -0.058      -0.00400006 -0.036     ]","[-0.03362738 -0.15292251  0.20352367 ..., -0.068      -0.08       -0.058     ]","[ 0.06438261  0.09374778  0.17623889 ..., -0.078       0.002       0.006     ]","[-0.17233487  0.01465973  0.13722712 ..., -0.114      -0.084      -0.036     ]","[-0.14788288  0.1815846  -0.03713498 ..., -0.07399999 -0.15199998 -0.058     ]"
"[-0.16697507 -0.21780616 -0.09125163 ..., -0.053      -0.01100006 -0.033     ]","[-0.03562738 -0.1569225   0.20152367 ..., -0.064      -0.086      -0.064     ]","[ 0.0703826   0.09974692  0.18023888 ..., -0.084       0.002       0.012     ]","[-0.17333487  0.01165973  0.13622712 ..., -0.117      -0.089      -0.039     ]","[-0.14988288  0.1835846  -0.035135   ..., -0.07599999 -0.15399998 -0.056     ]"
"[-0.16997506 -0.21280616 -0.08625163 ..., -0.058      -0.01200006 -0.028     ]","[-0.03462738 -0.1559225   0.20252367 ..., -0.063      -0.089      -0.065     ]","[ 0.0713826   0.10274692  0.18323887 ..., -0.083       0.003       0.015     ]","[-0.17433488  0.01465972  0.13922712 ..., -0.12       -0.08800001 -0.04      ]","[-0.15288288  0.1845846  -0.03613504 ..., -0.08299999 -0.16099998 -0.053     ]"
"[-0.17197503 -0.20880615 -0.08225163 ..., -0.064      -0.01400006 -0.026     ]","[-0.03962739 -0.16292251  0.1995238  ..., -0.066      -0.092      -0.058     ]","[ 0.07838258  0.10374692  0.19023875 ..., -0.084       0.002       0.02      ]","[-0.17733488  0.01565972  0.14022712 ..., -0.121      -0.08700001 -0.041     ]","[-0.14988288  0.18158461 -0.03940971 ..., -0.07999999 -0.16399998 -0.05      ]"
"[-0.17597502 -0.21080616 -0.08425163 ..., -0.07       -0.02000006 -0.022     ]","[-0.03962739 -0.16492251  0.1995238  ..., -0.068      -0.094      -0.058     ]","[  7.83825793e-02   1.05746921e-01   1.92238750e-01 ...,  -8.39999995e-02
  -1.23548150e-09   1.99999977e-02]","[-0.17233488  0.01265974  0.14322711 ..., -0.124      -0.09       -0.044     ]","[-0.14788288  0.17758461 -0.04340982 ..., -0.08399999 -0.16399998 -0.044     ]"
"[-0.17897492 -0.21380615 -0.08725163 ..., -0.075      -0.02300006 -0.019     ]","[-0.0316274  -0.15892252  0.2075238  ..., -0.076      -0.1        -0.062     ]","[  8.43825625e-02   1.03746946e-01   1.90238751e-01 ...,  -7.79999995e-02
  -1.31955780e-09   2.19999976e-02]","[-0.16633488  0.01265975  0.14522705 ..., -0.118      -0.088      -0.038     ]","[-0.14588288  0.17958446 -0.04140978 ..., -0.08999999 -0.16799998 -0.046     ]"
"[-0.18397491 -0.21480613 -0.09425162 ..., -0.072      -0.02800006 -0.02      ]","[-0.0306274  -0.15992252  0.2085238  ..., -0.075      -0.101      -0.063     ]","[ 0.08338256  0.10474694  0.18923875 ..., -0.077      -0.001       0.023     ]","[-0.16333488  0.01365975  0.14822705 ..., -0.119      -0.089      -0.039     ]","[-0.14488288  0.18258446 -0.03840978 ..., -0.09099999 -0.17099998 -0.047     ]"
"[-0.18597491 -0.21480613 -0.09425162 ..., -0.074      -0.03000006 -0.022     ]","[-0.03162739 -0.16292252  0.2055238  ..., -0.078      -0.11       -0.074     ]","[ 0.0803826   0.09974696  0.18423876 ..., -0.082      -0.01        0.022     ]","[-0.16733488  0.01365948  0.14422705 ..., -0.125      -0.08500001 -0.035     ]","[-0.14788288  0.18158447 -0.03140978 ..., -0.09599999 -0.17199998 -0.048     ]"
"[-0.18197492 -0.22280613 -0.10225162 ..., -0.074      -0.03800006 -0.014     ]","[-0.03362739 -0.16092252  0.20352391 ..., -0.08       -0.112      -0.076     ]","[ 0.0783826   0.10174694  0.18623875 ..., -0.084      -0.008       0.024     ]","[-0.16433489  0.01665945  0.14122705 ..., -0.128      -0.08800001 -0.038     ]","[-0.14688288  0.18058447 -0.03240978 ..., -0.09499999 -0.17299998 -0.049     ]"
"[-0.18097493 -0.22580612 -0.10525162 ..., -0.075      -0.04100006 -0.013     ]","[-0.03362739 -0.16292252  0.20152393 ..., -0.08       -0.112      -0.078     ]","[ 0.07338261  0.10474693  0.18723874 ..., -0.085      -0.001       0.025     ]","[-0.16533489  0.01765946  0.14022705 ..., -0.127      -0.091      -0.039     ]","[-0.14588288  0.18758446 -0.02740978 ..., -0.09999999 -0.16999998 -0.04      ]"
"[-0.17797486 -0.23080612 -0.10825163 ..., -0.082      -0.03800006 -0.008     ]","[-0.0326274  -0.15792253  0.20452393 ..., -0.083      -0.115      -0.073     ]","[  7.63826025e-02   1.03746942e-01   1.88238733e-01 ...,  -8.79999995e-02
  -1.29870249e-09   2.59999975e-02]","[-0.1603349   0.01065946  0.13522705 ..., -0.13       -0.1        -0.042     ]","[-0.14788287  0.18958446 -0.02940978 ..., -0.10199999 -0.17199998 -0.042     ]"
"[-0.17797486 -0.23280612 -0.11025162 ..., -0.082      -0.04000006 -0.008     ]","[-0.0376274  -0.15292253  0.19952393 ..., -0.088      -0.114      -0.078     ]","[ 0.07238261  0.10374694  0.18423874 ..., -0.088      -0.002       0.03      ]","[-0.1603349   0.01065946  0.13322705 ..., -0.13       -0.102      -0.042     ]","[-0.14888287  0.19058446 -0.03440978 ..., -0.10499999 -0.17499998 -0.045     ]"
"[-0.17197487 -0.22680612 -0.10425163 ..., -0.088      -0.03600006 -0.004     ]","[-0.0396274  -0.15292253  0.19952393 ..., -0.086      -0.114      -0.08      ]","[ 0.07438259  0.09974694  0.18223874 ..., -0.09       -0.004       0.028     ]","[-0.15833491  0.01665945  0.13322708 ..., -0.126      -0.11       -0.04      ]","[-0.14788288  0.19158447 -0.03140978 ..., -0.10599999 -0.17799998 -0.048     ]"
"[-0.17097487 -0.22580612 -0.10325163 ..., -0.089      -0.03700006 -0.005     ]","[-0.0436274  -0.15692252  0.19952393 ..., -0.088      -0.114      -0.082     ]","[ 0.07338259  0.10074694  0.17723875 ..., -0.093      -0.005       0.025     ]","[-0.16033491  0.01865944  0.13122708 ..., -0.124      -0.112      -0.042     ]","[-0.14588288  0.19558447 -0.03140978 ..., -0.10799999 -0.18199998 -0.052     ]"
"[-0.16397487 -0.22080611 -0.10425162 ..., -0.092      -0.02800006 -0.012     ]","[-0.0446274  -0.15792252  0.19852393 ..., -0.087      -0.115      -0.081     ]","[ 0.0703826   0.10174693  0.18023874 ..., -0.096      -0.008       0.022     ]","[-0.15933491  0.01765944  0.13222708 ..., -0.125      -0.113      -0.043     ]","[-0.14188288  0.19958448 -0.02940979 ..., -0.11399999 -0.18399998 -0.058     ]"
"[-0.16197487 -0.21880612 -0.10225162 ..., -0.094      -0.03000006 -0.01      ]","[-0.04362738 -0.15292253  0.20152394 ..., -0.086      -0.104      -0.074     ]","[ 0.07238259  0.10574693  0.17823875 ..., -0.1        -0.01        0.026     ]","[-0.1633349   0.01565987  0.13022708 ..., -0.129      -0.117      -0.045     ]","[-0.13888288  0.20058448 -0.02840977 ..., -0.11099999 -0.18099998 -0.059     ]"
"[-0.15897488 -0.21380612 -0.10325161 ..., -0.101      -0.03100006 -0.007     ]","[-0.04562737 -0.15092253  0.20352393 ..., -0.088      -0.106      -0.076     ]","[ 0.07338308  0.10474693  0.17723875 ..., -0.105      -0.015       0.029     ]","[-0.15933491  0.01565987  0.12822711 ..., -0.131      -0.119      -0.041     ]","[-0.13588289  0.20558448 -0.02340977 ..., -0.10599999 -0.18199998 -0.062     ]"
"[-0.16197488 -0.21680612 -0.1062516  ..., -0.104      -0.02800006 -0.01      ]","[-0.04462737 -0.14992253  0.20252394 ..., -0.089      -0.105      -0.077     ]","[ 0.07638308  0.10974692  0.18223874 ..., -0.11       -0.01        0.028     ]","[-0.15633491  0.01865986  0.12322712 ..., -0.136      -0.116      -0.042     ]","[-0.13388289  0.20558448 -0.02340977 ..., -0.10599999 -0.17799998 -0.066     ]"
"[-0.16797487 -0.22080612 -0.1082516  ..., -0.11       -0.03000006 -0.016     ]","[-0.04762737 -0.14492253  0.20752392 ..., -0.098      -0.114      -0.074     ]","[ 0.07838308  0.11374692  0.18423874 ..., -0.112      -0.008       0.026     ]","[-0.16033486  0.02065986  0.11922712 ..., -0.138      -0.118      -0.042     ]","[-0.13188289  0.20958448 -0.02140977 ..., -0.10199999 -0.17399998 -0.066     ]"
"[-0.16597488 -0.21680612 -0.1062516  ..., -0.108      -0.03200006 -0.018     ]","[-0.04962727 -0.14692253  0.20952392 ..., -0.1        -0.112      -0.072     ]","[ 0.07438308  0.11374692  0.18023875 ..., -0.114      -0.01        0.026     ]","[-0.15633487  0.02465981  0.12322711 ..., -0.136      -0.122      -0.042     ]","[-0.12888289  0.20658448 -0.02240977 ..., -0.10099999 -0.17099998 -0.067     ]"
"[-0.16097488 -0.21180613 -0.10125159 ..., -0.109      -0.03500006 -0.023     ]","[-0.04262729 -0.15392253  0.21452392 ..., -0.105      -0.107      -0.065     ]","[ 0.07338308  0.11274693  0.17723875 ..., -0.117      -0.013       0.029     ]","[-0.16033488  0.02865979  0.11922713 ..., -0.14       -0.128      -0.046     ]","[-0.1238829   0.21358448 -0.01340978 ..., -0.10399999 -0.17399998 -0.07      ]"
"[-0.15997503 -0.21280613 -0.10225158 ..., -0.108      -0.04000006 -0.026     ]","[-0.04562729 -0.15092253  0.21152392 ..., -0.106      -0.108      -0.068     ]","[ 0.07038309  0.11174698  0.18223875 ..., -0.116      -0.02        0.028     ]","[-0.16333488  0.0256598   0.11622714 ..., -0.141      -0.133      -0.047     ]","[-0.1238829   0.21358447 -0.01340977 ..., -0.10399999 -0.17399998 -0.072     ]"
"[-0.15797506 -0.21080615 -0.10025158 ..., -0.108      -0.04600006 -0.024     ]","[-0.04962742 -0.14892253  0.20552392 ..., -0.11       -0.112      -0.062     ]","[ 0.06838309  0.11174698  0.18623874 ..., -0.116      -0.02        0.028     ]","[-0.15833488  0.02065981  0.11722735 ..., -0.138      -0.138      -0.05      ]","[-0.12788293  0.21558447 -0.01140973 ..., -0.11199999 -0.16599998 -0.078     ]"
"[-0.15197506 -0.20480616 -0.09625159 ..., -0.106      -0.04200006 -0.02      ]","[-0.04562743 -0.14492254  0.20952392 ..., -0.108      -0.116      -0.066     ]","[ 0.06638309  0.11174698  0.19023874 ..., -0.124      -0.024       0.03      ]","[-0.15833488  0.01865981  0.11522735 ..., -0.142      -0.14       -0.05      ]","[-0.12688293  0.21458447 -0.01240973 ..., -0.11299999 -0.16699998 -0.079     ]"
"[-0.14997506 -0.20680615 -0.09425159 ..., -0.106      -0.04200006 -0.018     ]","[-0.04562743 -0.14492254  0.21152392 ..., -0.108      -0.116      -0.066     ]","[ 0.06538309  0.11074698  0.19123874 ..., -0.123      -0.027       0.033     ]","[-0.15533488  0.01965892  0.11222735 ..., -0.139      -0.143      -0.049     ]","[-0.12788293  0.21158448 -0.00940974 ..., -0.11799999 -0.16199998 -0.082     ]"
"[-0.14997473 -0.21480615 -0.0922516  ..., -0.106      -0.04000006 -0.012     ]","[-0.04762743 -0.13692254  0.21352392 ..., -0.118      -0.11       -0.062     ]","[ 0.06838309  0.11574697  0.18823874 ..., -0.124      -0.028       0.036     ]","[-0.15833487  0.01465893  0.11122735 ..., -0.136      -0.146      -0.044     ]","[-0.12988292  0.21358447 -0.00740974 ..., -0.11999999 -0.16399998 -0.08      ]"
"[-0.14897473 -0.21580615 -0.0912516  ..., -0.107      -0.03900006 -0.011     ]","[-0.04862743 -0.13792254  0.21252392 ..., -0.117      -0.109      -0.063     ]","[ 0.07038309  0.11774697  0.19023874 ..., -0.122      -0.03        0.036     ]","[-0.15833487  0.01465891  0.10722735 ..., -0.136      -0.152      -0.04      ]","[-0.13488292  0.21658447 -0.00040975 ..., -0.12099999 -0.16899998 -0.077     ]"
"[-0.1539747  -0.22080615 -0.0922516  ..., -0.11       -0.04200006 -0.006     ]","[-0.04462743 -0.13592255  0.21652391 ..., -0.115      -0.107      -0.067     ]","[ 0.07038309  0.11374697  0.18823874 ..., -0.128      -0.032       0.036     ]","[-0.16233487  0.00865896  0.10522735 ..., -0.132      -0.152      -0.036     ]","[-0.13788292  0.21958447  0.00259025 ..., -0.12399999 -0.17199998 -0.074     ]"
"[-0.14997471 -0.21680616 -0.09025162 ..., -0.106      -0.04000006 -0.012     ]","[-0.03562744 -0.13292255  0.22352391 ..., -0.124      -0.112      -0.072     ]","[ 0.07138309  0.11274697  0.18923874 ..., -0.127      -0.031       0.037     ]","[-0.16533487  0.00765897  0.10422736 ..., -0.133      -0.147      -0.035     ]","[-0.14388292  0.21958447  0.00259027 ..., -0.12399999 -0.17199998 -0.07      ]"
