policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.13065525  0.07487573 -0.02184142 ...,  0.3910149   0.0005     -0.0905    ]","[-0.13622794  0.25306052 -0.06437623 ..., -0.47317695  0.001      -0.066     ]","[-0.07801779  0.1714696  -0.07449282 ...,  0.40437688  0.002      -0.071     ]","[-0.07849665  0.18175699  0.14849167 ...,  0.40056083 -0.003      -0.067     ]","[ 0.15892471 -0.19833804 -0.17145449 ..., -0.30017967 -0.002      -0.075     ]"
"[ 0.13215524  0.07637572 -0.02234142 ...,  0.3895149   0.002      -0.089     ]","[-0.13772794  0.25156052 -0.06287623 ..., -0.47267695 -0.0005     -0.0665    ]","[-0.08001779  0.1694696  -0.07249282 ...,  0.40537688  0.004      -0.072     ]","[-0.07999665  0.18025699  0.14999167 ...,  0.40206083 -0.0015     -0.0685    ]","[  1.55924711e-01  -1.95338040e-01  -1.68454495e-01 ...,  -3.00179669e-01
  -3.40235573e-10  -7.69999986e-02]"
"[ 0.13065524  0.07487572 -0.02084142 ...,  0.3890149   0.0015     -0.0895    ]","[ -1.36227943e-01   2.53060520e-01  -6.43762268e-02 ...,  -4.72176952e-01
   1.40220174e-09  -6.69999724e-02]","[-0.08051779  0.1689696  -0.07199282 ...,  0.40587688  0.0045     -0.0745    ]","[-0.08199665  0.178257    0.15199167 ...,  0.40506083 -0.0025     -0.0665    ]","[ 0.15492471 -0.19433804 -0.16745449 ..., -0.30117967 -0.001      -0.078     ]"
"[ 0.12915524  0.07337572 -0.01934142 ...,  0.3865149   0.001      -0.089     ]","[-0.13472794  0.25356052 -0.06587623 ..., -0.47367695  0.0005     -0.06949997]","[-0.08101779  0.1684696  -0.07149282 ...,  0.40737688  0.003      -0.076     ]","[-0.08249665  0.178757    0.15249167 ...,  0.40556083 -0.002      -0.067     ]","[ 0.15392471 -0.19333804 -0.1664545  ..., -0.30517967 -0.003      -0.077     ]"
"[ 0.12815524  0.07237573 -0.01834142 ...,  0.3895149   0.002      -0.092     ]","[-0.13622794  0.25206052 -0.06437623 ..., -0.47417695 -0.001      -0.06799997]","[-0.08151779  0.1679696  -0.07099282 ...,  0.40587688  0.0045     -0.0765    ]","[-0.08249665  0.177757    0.15249167 ...,  0.40656083 -0.001      -0.066     ]","[ 0.15242471 -0.19183804 -0.1649545  ..., -0.30467967 -0.0015     -0.07650001]"
"[ 0.12865524  0.07287573 -0.01884142 ...,  0.3920149   0.0045     -0.0945    ]","[-0.13622794  0.25206052 -0.06437623 ..., -0.47517695 -0.002      -0.06799997]","[-0.07901779  0.1704696  -0.07349282 ...,  0.40437688  0.003      -0.079     ]","[-0.08299665  0.178257    0.15299167 ...,  0.40506083 -0.0025     -0.0645    ]","[ 0.15392471 -0.19333804 -0.1664545  ..., -0.30617967 -0.002      -0.07800001]"
"[ 0.12815524  0.07237573 -0.01834142 ...,  0.3905149   0.005      -0.096     ]","[-0.13472795  0.25356052 -0.06587623 ..., -0.47667695 -0.0035     -0.06749997]","[-0.07601779  0.1734696  -0.07649282 ...,  0.40337688  0.001      -0.079     ]","[-0.08049665  0.175757    0.15049167 ...,  0.40256083 -0.005      -0.066     ]","[ 0.15792471 -0.19733804 -0.1704545  ..., -0.30817967 -0.001      -0.08200001]"
"[ 0.12765524  0.07187573 -0.01784143 ...,  0.3890149   0.0055     -0.0965    ]","[-0.13372795  0.25456052 -0.06687623 ..., -0.47567695 -0.0015     -0.06849997]","[ -7.70177904e-02   1.72469596e-01  -7.54928186e-02 ...,   4.05376880e-01
   6.17639816e-10  -8.10000006e-02]","[-0.08049665  0.172757    0.15049167 ...,  0.40156083 -0.006      -0.068     ]","[ 0.15692471 -0.19633804 -0.16945449 ..., -0.31017967  0.001      -0.08400001]"
"[ 0.13015524  0.07437572 -0.02034142 ...,  0.3895149   0.004      -0.096     ]","[-0.13522795  0.25306052 -0.06537623 ..., -0.47517695  0.001      -0.06999997]","[-0.07651779  0.1729696  -0.07599282 ...,  0.40387688 -0.0005     -0.0795    ]","[-0.08149665  0.170757    0.15149167 ...,  0.40356083 -0.005      -0.07      ]","[  1.55924711e-01  -1.95338040e-01  -1.68454495e-01 ...,  -3.11179668e-01
  -2.88875614e-10  -8.30000148e-02]"
"[ 0.13015526  0.07537572 -0.02134142 ...,  0.3885149   0.003      -0.095     ]","[-0.13522795  0.25306052 -0.06537623 ..., -0.47417695  0.003      -0.06999997]","[-0.07801779  0.1714696  -0.07449282 ...,  0.40537688 -0.002      -0.081     ]","[-0.08399665  0.170257    0.15399167 ...,  0.40506083 -0.0035     -0.0685    ]","[ 0.15242471 -0.19183804 -0.1649545  ..., -0.30967967  0.0015     -0.08150001]"
"[ 0.12765526  0.07287572 -0.01884142 ...,  0.3870149   0.0005     -0.0965    ]","[-0.13772795  0.25156052 -0.06387623 ..., -0.47567695  0.0055     -0.07249997]","[-0.07901779  0.17046959 -0.07349282 ...,  0.40837688 -0.005      -0.085     ]","[-0.08349665  0.169757    0.15349167 ...,  0.40556083 -0.006      -0.067     ]","[ 0.15392471 -0.19333804 -0.1664545  ..., -0.31117967  0.002      -0.08300001]"
"[ 0.12565527  0.07087573 -0.01684143 ...,  0.3870149  -0.0015     -0.0995    ]","[-0.13722795  0.25206052 -0.06437623 ..., -0.47617695  0.004      -0.07399997]","[-0.08051779  0.1689696  -0.07199282 ...,  0.40887688 -0.0045     -0.0855    ]","[-0.08299665  0.169257    0.15299167 ...,  0.40706083 -0.0065     -0.0685    ]","[ 0.15792471 -0.19733804 -0.1704545  ..., -0.31417967  0.006      -0.08600001]"
"[ 0.12515527  0.07037573 -0.01634143 ...,  0.3855149  -0.003      -0.098     ]","[-0.13622795  0.25306052 -0.06537623 ..., -0.47717695  0.003      -0.07299997]","[-0.07901779  0.17046959 -0.07349282 ...,  0.40737688 -0.005      -0.084     ]","[-0.08449665  0.170757    0.15449167 ...,  0.40856083 -0.007      -0.07      ]","[ 0.15592471 -0.19533804 -0.1684545  ..., -0.31517967  0.008      -0.08400001]"
"[ 0.12515527  0.07037573 -0.01634143 ...,  0.3845149  -0.002      -0.096     ]","[-0.13522795  0.25406052 -0.06637623 ..., -0.47717695  0.002      -0.07399997]","[-0.08001779  0.16946959 -0.07249282 ...,  0.40637688 -0.004      -0.083     ]","[-0.08549665  0.171757    0.15549167 ...,  0.40956083 -0.006      -0.07      ]","[ 0.15242471 -0.19183804 -0.1649545  ..., -0.31867967  0.0095     -0.08250001]"
"[ 0.12915527  0.07437573 -0.02034143 ...,  0.3885149   0.002      -0.098     ]","[-0.13322795  0.25606052 -0.06837623 ..., -0.47417695  0.002      -0.07199997]","[-0.08351779  0.16596959 -0.06799287 ...,  0.40387688 -0.0005     -0.0795    ]","[-0.08049665  0.166757    0.15049167 ...,  0.40556083 -0.009      -0.068     ]","[ 0.15492471 -0.19433804 -0.1674545  ..., -0.32117967  0.007      -0.08200001]"
"[ 0.13065527  0.07587573 -0.02184143 ...,  0.3900149   0.0035     -0.0995    ]","[-0.13272795  0.25656052 -0.06887623 ..., -0.47267695  0.0025     -0.07349997]","[-0.08501779  0.16446959 -0.06649287 ...,  0.40537688  0.001      -0.08      ]","[-0.07999665  0.166257    0.14999167 ...,  0.40506083 -0.0095     -0.0675    ]","[ 0.15792471 -0.19733804 -0.1704545  ..., -0.31917967  0.004      -0.08100001]"
"[ 0.12965527  0.07487573 -0.02084144 ...,  0.3900149   0.0025     -0.1005    ]","[-0.13422795  0.25506052 -0.06737623 ..., -0.47117695  0.001      -0.07399997]","[ -8.40177919e-02   1.65469595e-01  -6.74928743e-02 ...,   4.05376876e-01
   2.19610965e-09  -8.00000004e-02]","[-0.08349665  0.169757    0.15349167 ...,  0.40456083 -0.006      -0.071     ]","[ 0.15742471 -0.19683804 -0.1699545  ..., -0.31967967  0.0045     -0.08050001]"
"[ 0.12765527  0.07287573 -0.01884144 ...,  0.3890149   0.0015     -0.1015    ]","[-0.13622795  0.25206052 -0.06537623 ..., -0.47017695 -0.002      -0.07599997]","[-0.08451779  0.16496959 -0.06699287 ...,  0.40387688 -0.0015     -0.0795    ]","[-0.08449665  0.168757    0.15449167 ...,  0.40556083 -0.007      -0.07      ]","[ 0.15492471 -0.19433804 -0.1674545  ..., -0.31817967  0.007      -0.08300001]"
"[  1.26155271e-01   7.13757260e-02  -1.73414437e-02 ...,   3.90514899e-01
  -7.47669958e-10  -1.00000001e-01]","[ -1.34227949e-01   2.54060521e-01  -6.73762252e-02 ...,  -4.72176952e-01
   1.58525662e-09  -7.79999713e-02]","[-0.08201779  0.1674696  -0.06949287 ...,  0.40637688 -0.002      -0.078     ]","[-0.08399665  0.168257    0.15399167 ...,  0.40506083 -0.0065     -0.0705    ]","[ 0.15192471 -0.19133804 -0.1644545  ..., -0.31517967  0.009      -0.08600001]"
"[ 0.12665527  0.07187573 -0.01784144 ...,  0.3900149  -0.0005     -0.1005    ]","[-0.13272795  0.25556052 -0.06887623 ..., -0.47567695  0.0035     -0.08149997]","[-0.08301779  0.1664696  -0.06849287 ...,  0.40537688 -0.003      -0.077     ]","[-0.08449665  0.168757    0.15449167 ...,  0.40556083 -0.006      -0.072     ]","[ 0.14992471 -0.18933804 -0.16345449 ..., -0.31317967  0.007      -0.08300001]"
"[ 0.12265527  0.06787573 -0.01384144 ...,  0.3890149  -0.0035     -0.1045    ]","[-0.13322795  0.25506052 -0.06837622 ..., -0.47717695  0.002      -0.08299997]","[-0.08451779  0.1649696  -0.06699287 ...,  0.40487688 -0.0065     -0.0765    ]","[-0.08599665  0.170257    0.15599167 ...,  0.40706083 -0.0075     -0.0725    ]","[ 0.14892471 -0.18833804 -0.1624545  ..., -0.31217967  0.008      -0.08200001]"
"[ 0.12315527  0.06837573 -0.01434144 ...,  0.3895149  -0.003      -0.105     ]","[-0.13422795  0.25406052 -0.06737622 ..., -0.47817695  0.001      -0.08399997]","[-0.08301779  0.1644696  -0.06649288 ...,  0.40537688 -0.005      -0.075     ]","[-0.08249665  0.165757    0.15249167 ...,  0.40456083 -0.005      -0.075     ]","[ 0.14892471 -0.18833804 -0.16245449 ..., -0.31017967  0.01       -0.08200001]"
"[ 0.12215527  0.06737573 -0.01334144 ...,  0.3895149  -0.004      -0.106     ]","[-0.13422795  0.25406052 -0.06737622 ..., -0.47317695 -0.003      -0.08499997]","[-0.08201779  0.1654696  -0.06749288 ...,  0.40737688 -0.003      -0.072     ]","[-0.08149665  0.164757    0.15149167 ...,  0.40356083 -0.004      -0.075     ]","[ 0.15092471 -0.19033804 -0.16545449 ..., -0.30917967  0.012      -0.08600001]"
"[ 0.12115527  0.06637573 -0.01234144 ...,  0.3885149  -0.003      -0.107     ]","[-0.13372795  0.25456052 -0.06787622 ..., -0.47267695 -0.0035     -0.08449997]","[-0.08201779  0.1654696  -0.06749288 ...,  0.40537688 -0.002      -0.071     ]","[-0.08449665  0.166757    0.15449167 ...,  0.40656083 -0.003      -0.071     ]","[ 0.15192471 -0.19133804 -0.16645449 ..., -0.31017967  0.011      -0.08700001]"
"[ 0.12115527  0.06637573 -0.01234144 ...,  0.3865149  -0.004      -0.109     ]","[-0.13222795  0.25606052 -0.06937622 ..., -0.47417695 -0.004      -0.08399997]","[-0.08151779  0.1659696  -0.06799288 ...,  0.40287688  0.0005     -0.0685    ]","[-0.08549665  0.167757    0.15549167 ...,  0.40756083 -0.004      -0.07      ]","[ 0.15042471 -0.18983804 -0.16495449 ..., -0.31267967  0.0115     -0.08650001]"
"[ 0.12065527  0.06587573 -0.01184144 ...,  0.3860149  -0.0045     -0.1095    ]","[-0.13122795  0.25806052 -0.07137622 ..., -0.47517695 -0.002      -0.08199997]","[-0.08301779  0.1654696  -0.06649288 ...,  0.40237688 -0.002      -0.069     ]","[-0.08549665  0.167757    0.15549167 ...,  0.40756083 -0.005      -0.071     ]","[ 0.15192471 -0.19133804 -0.16645449 ..., -0.31317967  0.01       -0.08500001]"
"[ 0.12415527  0.06937573 -0.01534144 ...,  0.3885149  -0.002      -0.11      ]","[-0.13072795  0.25856052 -0.07187622 ..., -0.47467695 -0.0005     -0.08149997]","[-0.08301779  0.1654696  -0.06649288 ...,  0.40137688 -0.003      -0.069     ]","[-0.08149665  0.164757    0.15149167 ...,  0.40556083 -0.008      -0.075     ]","[ 0.15192471 -0.19133804 -0.16645449 ..., -0.31717967  0.007      -0.08400001]"
"[ 0.12615527  0.07137573 -0.01734144 ...,  0.3895149  -0.001      -0.11      ]","[ -1.30227953e-01   2.59060517e-01  -7.23762217e-02 ...,  -4.76176952e-01
   1.56373940e-09  -8.19999699e-02]","[-0.08101779  0.1674696  -0.06849288 ...,  0.40337688 -0.006      -0.072     ]","[-0.08099665  0.164257    0.15099167 ...,  0.40506083 -0.0085     -0.0755    ]","[ 0.15292471 -0.19233804 -0.16745449 ..., -0.31517967  0.005      -0.08500001]"
"[ 0.12765527  0.07287573 -0.01784145 ...,  0.3910149  -0.0005     -0.1125    ]","[-0.13222795  0.25706052 -0.07037622 ..., -0.47717695 -0.001      -0.08299997]","[-0.07951779  0.1699696  -0.07099288 ...,  0.40487688 -0.0085     -0.0735    ]","[-0.08449665  0.16775693  0.15349167 ...,  0.40656083 -0.013      -0.076     ]","[ 0.15242471 -0.19183804 -0.16795449 ..., -0.31167967  0.0035     -0.08450001]"
"[ 0.12515527  0.07037573 -0.01534145 ...,  0.3935149   0.001      -0.114     ]","[ -1.31227952e-01   2.58060517e-01  -7.13762217e-02 ...,  -4.76176952e-01
   1.56220690e-09  -8.39999699e-02]","[-0.08101779  0.1684696  -0.06949288 ...,  0.40537688 -0.009      -0.077     ]","[-0.08249665  0.16575693  0.15149167 ...,  0.40556083 -0.011      -0.075     ]","[ 0.14992471 -0.18933804 -0.16545449 ..., -0.31217967  0.006      -0.08700001]"
"[ 0.12215527  0.06737573 -0.01234145 ...,  0.3965149   0.003      -0.116     ]","[-0.12772795  0.26156052 -0.07487622 ..., -0.47167695 -0.0005     -0.08849997]","[-0.08201779  0.1674696  -0.06849288 ...,  0.40437688 -0.008      -0.078     ]","[-0.07899665  0.16225693  0.14799167 ...,  0.40506083 -0.0075     -0.0745    ]","[ 0.14692471 -0.18633804 -0.16245449 ..., -0.31117967  0.006      -0.09000001]"
"[ 0.12065527  0.06587573 -0.01084145 ...,  0.3980149   0.0025     -0.1175    ]","[-0.12922795  0.26006052 -0.07337622 ..., -0.47317695  0.001      -0.08999997]","[-0.08251779  0.1669696  -0.06799288 ...,  0.40387688 -0.0075     -0.0775    ]","[-0.08149665  0.15975693  0.15049167 ...,  0.40256083 -0.005      -0.073     ]","[ 0.14542471 -0.18483804 -0.16095449 ..., -0.31067967  0.0065     -0.09150001]"
"[  1.23155272e-01   6.83757265e-02  -1.33414451e-02 ...,   4.00514899e-01
   8.17119696e-10  -1.20000003e-01]","[-0.13122795  0.25706052 -0.07037622 ..., -0.47517695  0.002      -0.08999997]","[-0.08301779  0.1664696  -0.06749288 ...,  0.40237688 -0.006      -0.079     ]","[-0.08449665  0.15775693  0.15349167 ...,  0.39956083 -0.002      -0.073     ]","[ 0.14392471 -0.18333804 -0.15945452 ..., -0.30917967  0.008      -0.09200001]"
"[ 0.12615527  0.07137573 -0.01634145 ...,  0.4025149  -0.002      -0.12      ]","[-0.12822795  0.26006052 -0.07337622 ..., -0.47717695 -0.001      -0.09299997]","[-0.08401779  0.1654696  -0.06649288 ...,  0.40037688 -0.007      -0.079     ]","[-0.08749665  0.15475693  0.15649167 ...,  0.40056083 -0.005      -0.075     ]","[ 0.14442471 -0.18383804 -0.1589545  ..., -0.30667967  0.0105     -0.09250001]"
"[ 0.12765527  0.07287573 -0.01784144 ...,  0.4000149  -0.0005     -0.1215    ]","[-0.12572795  0.26256052 -0.07587622 ..., -0.47867695 -0.0035     -0.09549997]","[-0.08451779  0.1649696  -0.06599288 ...,  0.39887688 -0.0075     -0.0805    ]","[-0.08849665  0.15475693  0.15749167 ...,  0.40156083 -0.007      -0.075     ]","[ 0.14592471 -0.18533804 -0.15645451 ..., -0.30417967  0.012      -0.09500001]"
"[ 0.12615527  0.07137573 -0.01634145 ...,  0.3985149  -0.002      -0.121     ]","[ -1.29227953e-01   2.59060516e-01  -7.23762211e-02 ...,  -4.82176952e-01
   1.69903944e-09  -9.79999699e-02]","[-0.08101779  0.1684696  -0.06949288 ...,  0.39837688 -0.005      -0.081     ]","[-0.08999665  0.15325694  0.15899167 ...,  0.40106083 -0.0055     -0.0775    ]","[ 0.14592472 -0.18533804 -0.15645451 ..., -0.30617967  0.01       -0.09500001]"
"[ 0.12465527  0.06887573 -0.01384145 ...,  0.4000149  -0.0025     -0.1215    ]","[-0.13122795  0.25706052 -0.07037622 ..., -0.48417695  0.002      -0.09899997]","[-0.07901779  0.1704696  -0.07149288 ...,  0.39837688 -0.003      -0.079     ]","[-0.08849665  0.15375694  0.15849167 ...,  0.39956083 -0.006      -0.075     ]","[ 0.14592472 -0.18533804 -0.15645451 ..., -0.30717967  0.009      -0.09500001]"
"[ 0.12215527  0.06637573 -0.01134145 ...,  0.3985149  -0.004      -0.123     ]","[-0.12722795  0.26106052 -0.07437622 ..., -0.48017695  0.004      -0.10199997]","[-0.07901779  0.1704696  -0.07149288 ...,  0.39637688 -0.002      -0.078     ]","[-0.08649665  0.15475694  0.15649167 ...,  0.39856083 -0.008      -0.072     ]","[ 0.14442472 -0.18383804 -0.15495451 ..., -0.31067967  0.0085     -0.09350001]"
"[ 0.12115527  0.06537573 -0.01034145 ...,  0.3975149  -0.003      -0.124     ]","[-0.12622795  0.26206052 -0.07537622 ..., -0.47917695  0.004      -0.10199997]","[-0.08101779  0.1684696  -0.06949288 ...,  0.39537688 -0.004      -0.08      ]","[-0.08799665  0.15325694  0.15799167 ...,  0.39706083 -0.0065     -0.0735    ]","[ 0.14592472 -0.18533804 -0.15645451 ..., -0.30917967  0.01       -0.09500001]"
"[ 0.12065527  0.06487573 -0.00984145 ...,  0.3970149  -0.0035     -0.1245    ]","[-0.12322795  0.26406047 -0.07737622 ..., -0.48217695  0.008      -0.10699997]","[-0.08451779  0.1649696  -0.06599288 ...,  0.39487688 -0.0055     -0.0835    ]","[-0.08849665  0.15275693  0.15849167 ...,  0.39856083 -0.00600001 -0.071     ]","[ 0.14492472 -0.18433804 -0.15645451 ..., -0.30717967  0.011      -0.09400001]"
"[ 0.11965527  0.06387573 -0.00884145 ...,  0.3960149  -0.0055     -0.1275    ]","[-0.12272795  0.26356047 -0.07687622 ..., -0.48267695  0.0085     -0.10749997]","[-0.08501779  0.1644696  -0.06549288 ...,  0.39637688 -0.007      -0.085     ]","[-0.08849665  0.15275693  0.15849167 ...,  0.39856083 -0.00600001 -0.071     ]","[ 0.14442472 -0.18383804 -0.15595451 ..., -0.30767967  0.0095     -0.09350002]"
"[ 0.11915528  0.06537571 -0.00834145 ...,  0.3935149  -0.005      -0.126     ]","[-0.12172795  0.26456047 -0.07787622 ..., -0.47967695  0.0065     -0.10649997]","[-0.08601779  0.1634696  -0.06449288 ...,  0.39737688 -0.006      -0.086     ]","[-0.08899665  0.15225693  0.15899167 ...,  0.39906083 -0.00550001 -0.0725    ]","[ 0.14492472 -0.18433804 -0.15645451 ..., -0.30917967  0.012      -0.09100002]"
"[ 0.11965528  0.06587571 -0.00884145 ...,  0.3930149  -0.0055     -0.1265    ]","[-0.12222795  0.26406047 -0.07737622 ..., -0.48117695  0.005      -0.10699997]","[-0.08651779  0.1629696  -0.06399288 ...,  0.40187688 -0.0035     -0.0905    ]","[-0.08999665  0.15125694  0.15999167 ...,  0.40006083 -0.00450001 -0.0735    ]","[ 0.14542472 -0.18483804 -0.1569545  ..., -0.30867967  0.0115     -0.09150002]"
"[ 0.11665528  0.06287571 -0.00584145 ...,  0.3950149  -0.0035     -0.1275    ]","[-0.12122795  0.26506047 -0.07837622 ..., -0.48217695  0.004      -0.10799997]","[-0.08801779  0.1614696  -0.06249288 ...,  0.40337688 -0.002      -0.092     ]","[-0.09099665  0.15125694  0.16099167 ...,  0.40106083 -0.00550001 -0.0735    ]","[ 0.14342472 -0.18283804 -0.15495451 ..., -0.30667967  0.0105     -0.09250002]"
"[ 0.11915528  0.06537571 -0.00834145 ...,  0.3945149  -0.005      -0.13      ]","[-0.12172795  0.26456047 -0.07887621 ..., -0.48267695  0.0035     -0.10849997]","[-0.08701779  0.1624696  -0.06349288 ...,  0.40237688 -0.003      -0.093     ]","[-0.09049665  0.15175694  0.16049167 ...,  0.40056083 -0.00400001 -0.072     ]","[ 0.14792472 -0.18733804 -0.15945451 ..., -0.30817967  0.007      -0.09500002]"
"[ 0.11965528  0.06587571 -0.00884145 ...,  0.3950149  -0.0055     -0.1305    ]","[-0.12122795  0.26506047 -0.07937621 ..., -0.48217695  0.005      -0.10799997]","[-0.08251779  0.1669696  -0.06799288 ...,  0.40287688 -0.0055     -0.0955    ]","[-0.09049665  0.15175694  0.16049167 ...,  0.39856083 -0.00500001 -0.07      ]","[ 0.14892472 -0.18833804 -0.16045451 ..., -0.30717967  0.006      -0.09500002]"
"[ 0.11765528  0.06387571 -0.00684145 ...,  0.3960149  -0.0075     -0.1285    ]","[-0.12022797  0.26606046 -0.0803762  ..., -0.48217695  0.008      -0.10699997]","[-0.08101779  0.1684696  -0.06949288 ...,  0.40137688 -0.004      -0.095     ]","[-0.08999665  0.15225694  0.15999167 ...,  0.39806083 -0.00550001 -0.0695    ]","[ 0.15042472 -0.18983804 -0.16195451 ..., -0.30867967  0.0085     -0.09250002]"
"[ 0.11815528  0.06437571 -0.00734145 ...,  0.3975149  -0.005      -0.129     ]","[-0.12072797  0.26556046 -0.0798762  ..., -0.48167695  0.0075     -0.10649997]","[-0.08001779  0.1684696  -0.06949288 ...,  0.40237688 -0.001      -0.095     ]","[-0.09099666  0.15025694  0.16199167 ...,  0.39806083 -0.00250001 -0.0675    ]","[ 0.14992472 -0.18933804 -0.16145451 ..., -0.30717967  0.01       -0.09600001]"
"[ 0.11715528  0.06337571 -0.00634145 ...,  0.3985149  -0.006      -0.13      ]","[-0.12322797  0.26306047 -0.0773762  ..., -0.48017696  0.004      -0.10999997]","[-0.08201779  0.1664696  -0.06749288 ...,  0.40437688 -0.001      -0.097     ]","[-0.09149666  0.14975694  0.16249167 ...,  0.39656083 -0.00200001 -0.066     ]","[ 0.14892472 -0.18833804 -0.16045451 ..., -0.30517967  0.012      -0.09600001]"
"[ 0.11715528  0.06337571 -0.00634145 ...,  0.3995149  -0.005      -0.131     ]","[-0.12222797  0.26406047 -0.0783762  ..., -0.47917696  0.005      -0.10899997]","[-0.08551779  0.1629696  -0.06399288 ...,  0.40687688  0.0005     -0.1005    ]","[-0.08849666  0.15275694  0.15949167 ...,  0.39456083 -0.00500001 -0.068     ]","[ 0.14492472 -0.18433804 -0.15645451 ..., -0.30717967  0.015      -0.10000001]"
